project,project_id,statement_buggy,statement_fixed,statement_coverage_increase,checked_buggy,checked_fixed,checked_coverage_increase,mutation_buggy,mutation_fixed,mutation_coverage_increase
Gson,1,54.054054054054056,77.02702702702703,42.50000000000001,51.35135135135135,51.35135135135135,0.0,68.4210526315789,57.5757575757576,-15.850815850815762
Gson,2,96.07843137254902,96.07843137254902,0.0,5.88235294117647,5.88235294117647,0.0,80.9338521400778,81.3229571984436,0.4807692307692819
Gson,3,93.61702127659575,97.87234042553192,4.545454545454541,55.319148936170215,55.319148936170215,0.0,85.2941176470588,91.1764705882353,6.896551724137975
Gson,4,97.13945172824792,97.13945172824792,0.0,64.79041916167665,64.79041916167665,0.0,74.6690734055355,74.6089049338147,-0.08058017727636577
Gson,5,40.0,55.333333333333336,38.33333333333334,0.0,0.0,0,56.547619047619,58.8495575221239,4.070796460177092
Gson,6,94.73684210526315,94.73684210526315,0.0,78.94736842105263,78.94736842105263,0.0,71.4285714285714,85.7142857142857,20.000000000000014
Gson,7,97.08588957055214,98.00613496932516,0.9478672985782128,75.03852080123266,75.50077041602465,0.6160164271047207,71.9014084507042,72.3822909346451,0.6688081559217258
Gson,8,42.30769230769231,50.0,18.181818181818183,15.384615384615385,38.46153846153847,150.00000000000003,57.1428571428571,85.7142857142857,50.000000000000064
Gson,9,93.78698224852072,93.78698224852072,0.0,31.454005934718097,31.454005934718097,0.0,82.475884244373,82.3151125401929,-0.1949317738791936
Gson,10,98.36065573770492,98.36065573770492,0.0,78.68852459016394,78.68852459016394,0.0,82.3529411764706,83.5294117647059,1.4285714285714406
Gson,11,96.61016949152543,96.61016949152543,0.0,5.084745762711865,5.084745762711865,0.0,81.8181818181818,81.8181818181818,0.0
Gson,12,92.5925925925926,92.5925925925926,0.0,56.79012345679012,56.79012345679012,0.0,77.2727272727273,78.7878787878788,1.9607843137254717
Gson,13,97.89473684210527,97.89473684210527,0.0,75.07552870090635,75.07552870090635,0.0,70.6322229775663,71.2440516655336,0.8662175168430254
Gson,14,0.0,78.57142857142857,0,0.0,0.0,0,0,0,0
Gson,15,96.44670050761421,96.44670050761421,0.0,28.57142857142857,28.57142857142857,0.0,83.8235294117647,84.1911764705882,0.4385964912280443
Gson,16,78.48837209302324,79.06976744186046,0.7407407407407535,0.0,0.0,0,0,0,0
Gson,17,70.0,78.0,11.428571428571429,28.57142857142857,30.612244897959183,7.142857142857148,83.8235294117647,84.1911764705882,0.4385964912280443
Gson,18,62.06896551724138,65.51724137931035,5.55555555555556,0.0,0.0,0,0,0,0
