JacksonXml,1,testMapperCopy,11.05.2020 16:45:42,1589208342
JacksonXml,1,testMapperSerialization,11.05.2020 16:44:47,1589208287
JacksonXml,1,testMapperVersions,11.05.2020 16:45:14,1589208314
JacksonXml,1,testPolyIdList178,11.05.2020 16:57:54,1589209074
JacksonXml,1,testNestedUnwrappedLists180,11.05.2020 17:09:34,1589209774
JacksonXml,1,testUnwrappingSubWithAttribute,11.05.2020 17:23:55,1589210635
JacksonXml,1,testUnwrappingWithAttribute,11.05.2020 17:24:23,1589210663
JacksonXml,1,testSimpleUnwrappingRoundtrip,11.05.2020 17:23:28,1589210608
JacksonXml,1,testXml11Declaration,11.05.2020 17:39:37,1589211577
JacksonXml,1,testXml10Declaration,11.05.2020 17:39:10,1589211550
JacksonXml,1,testSimple,11.05.2020 16:55:09,1589208909
JacksonXml,1,testCollection,11.05.2020 17:04:13,1589209453
JacksonXml,1,testUnwrappedListBeanDeser,11.05.2020 17:06:35,1589209595
JacksonXml,1,testWrappedListWithGetters,11.05.2020 17:06:05,1589209565
JacksonXml,1,testWrappedList,11.05.2020 17:05:10,1589209510
JacksonXml,1,testWrappedListBeanDeser,11.05.2020 17:05:38,1589209538
JacksonXml,1,testWrappedListWithAttribute,11.05.2020 17:04:41,1589209481
JacksonXml,1,testEmptyList,11.05.2020 17:15:50,1589210150
JacksonXml,1,testIssue7,11.05.2020 16:54:43,1589208883
JacksonXml,1,testNullSuppression,11.05.2020 16:54:16,1589208856
JacksonXml,1,testIssue44,11.05.2020 16:53:48,1589208828
JacksonXml,1,testSimpleValidXmlDecl,11.05.2020 17:42:52,1589211772
JacksonXml,1,testSimpleValidRoot,11.05.2020 17:43:20,1589211800
JacksonXml,1,testSimpleInvalid,11.05.2020 17:40:32,1589211632
JacksonXml,1,testListViaObjectReader,11.05.2020 17:40:06,1589211606
JacksonXml,1,testSimpleValidDoctype,11.05.2020 17:40:58,1589211658
JacksonXml,1,testSimpleValidPI,11.05.2020 17:42:25,1589211745
JacksonXml,1,testSimpleViaObjectReader,11.05.2020 17:41:55,1589211715
JacksonXml,1,testSimpleValidComment,11.05.2020 17:41:26,1589211686
JacksonXml,1,testOptionals,11.05.2020 17:08:16,1589209696
JacksonXml,1,testListWithAttrOnlyValues,11.05.2020 17:07:28,1589209648
JacksonXml,1,testOptionalsWithMissingType,11.05.2020 17:07:49,1589209669
JacksonXml,1,testParentListRoundtrip,11.05.2020 17:07:01,1589209621
JacksonXml,1,testMissingString,11.05.2020 16:50:23,1589208623
JacksonXml,1,testStringArrayWithAttribute,11.05.2020 16:49:55,1589208595
JacksonXml,1,testEmptyStringElement,11.05.2020 16:52:26,1589208746
JacksonXml,1,testEmptyElementToString,11.05.2020 16:50:49,1589208649
JacksonXml,1,testStringsWithAttribute,11.05.2020 16:53:21,1589208801
JacksonXml,1,testSimpleStringElement,11.05.2020 16:52:52,1589208772
JacksonXml,1,testStringWithAttribute,11.05.2020 16:52:00,1589208720
JacksonXml,1,testSimpleStringBean,11.05.2020 17:28:47,1589210927
JacksonXml,1,testEmptyElem,11.05.2020 17:28:19,1589210899
JacksonXml,1,testMultiLevel172,11.05.2020 17:25:21,1589210721
JacksonXml,1,testSimpleIntBean,11.05.2020 17:26:13,1589210773
JacksonXml,1,testSimpleMap,11.05.2020 17:27:29,1589210849
JacksonXml,1,testWithAttr,11.05.2020 17:27:02,1589210822
JacksonXml,1,testNoElementWrapper,11.05.2020 16:57:26,1589209046
JacksonXml,1,testElementWrapper,11.05.2020 16:56:58,1589209018
JacksonXml,1,testIntArrayToX,11.05.2020 17:17:19,1589210239
JacksonXml,1,testLongArrayToX,11.05.2020 17:16:22,1589210182
JacksonXml,1,testShortArrayToX,11.05.2020 17:16:51,1589210211
JacksonXml,1,testForceElementAsArray,11.05.2020 17:50:25,1589212225
JacksonXml,1,testSimplest,11.05.2020 17:49:57,1589212197
JacksonXml,1,testSimpleNested,11.05.2020 17:48:40,1589212120
JacksonXml,1,testSimpleWithEmpty,11.05.2020 17:46:01,1589211961
JacksonXml,1,testRoundTripWithSample,11.05.2020 17:49:08,1589212148
JacksonXml,1,testXmlAttributes,11.05.2020 17:47:52,1589212072
JacksonXml,1,testSimpleCollectionDeserWithForwardRefs,11.05.2020 17:18:13,1589210293
JacksonXml,1,testSecondLevelAttribute,11.05.2020 17:45:36,1589211936
JacksonXml,1,testSimpleElement,11.05.2020 17:44:41,1589211881
JacksonXml,1,testWriteToFile,11.05.2020 17:45:08,1589211908
JacksonXml,1,testAttrAndElem,11.05.2020 17:44:14,1589211854
JacksonXml,1,testSimpleAttribute,11.05.2020 17:43:47,1589211827
JacksonXml,1,setUp,11.05.2020 17:34:57,1589211297
JacksonXml,1,testCDataString,11.05.2020 17:31:24,1589211084
JacksonXml,1,testNakedMap,11.05.2020 17:31:52,1589211112
JacksonXml,1,testSimpleAttrAndElem,11.05.2020 17:34:36,1589211276
JacksonXml,1,testCustomSerializer,11.05.2020 17:33:40,1589211220
JacksonXml,1,testSimpleNsElem,11.05.2020 17:32:48,1589211168
JacksonXml,1,testRootName,11.05.2020 17:35:27,1589211327
JacksonXml,1,testMap,11.05.2020 17:30:54,1589211054
JacksonXml,1,testCDataStringArray,11.05.2020 17:32:20,1589211140
JacksonXml,1,testSimpleAttribute,11.05.2020 17:34:07,1589211247
JacksonXml,1,testIssue42,11.05.2020 17:38:43,1589211523
JacksonXml,1,testIssue66,11.05.2020 17:22:59,1589210579
JacksonXml,1,testDeserializeAsText,11.05.2020 17:22:00,1589210520
JacksonXml,1,testIssue24,11.05.2020 17:22:30,1589210550
JacksonXml,1,testSerializeAsText,11.05.2020 17:21:03,1589210463
JacksonXml,1,testTextOnlyPojo,11.05.2020 17:21:32,1589210492
JacksonXml,1,testAlternateTextElementName,11.05.2020 17:20:34,1589210434
JacksonXml,1,testTwoBinaryProps,11.05.2020 16:46:39,1589208399
JacksonXml,1,testWithTwoAttributes,11.05.2020 17:01:41,1589209301
JacksonXml,1,testOptionalsWithMissingType,11.05.2020 17:02:10,1589209330
JacksonXml,1,testEmptyList,11.05.2020 17:01:15,1589209275
JacksonXml,1,testSimpleRead,11.05.2020 16:55:36,1589208936
JacksonXml,1,testEmpty,11.05.2020 17:17:45,1589210265
JacksonXml,1,testRoundtrip,11.05.2020 16:44:20,1589208260
JacksonXml,1,testSimpleWrappedList,11.05.2020 17:09:09,1589209749
JacksonXml,1,testStringList,11.05.2020 17:08:42,1589209722
JacksonXml,1,testAsClassObject,11.05.2020 17:19:12,1589210352
JacksonXml,1,testAsClassProperty,11.05.2020 17:18:42,1589210322
JacksonXml,1,testAsPropertyWithObjectId,11.05.2020 17:19:40,1589210380
JacksonXml,1,testXmlFactory,11.05.2020 17:29:15,1589210955
JacksonXml,1,testMapper,11.05.2020 17:30:25,1589211025
JacksonXml,1,testIssue54,11.05.2020 17:37:48,1589211468
JacksonXml,1,testIssue6,11.05.2020 17:36:24,1589211384
JacksonXml,1,testIssue19,11.05.2020 17:37:22,1589211442
JacksonXml,1,testIssue117AnySetterAttrs,11.05.2020 17:36:52,1589211412
JacksonXml,1,testSimpleNsAttr,11.05.2020 17:35:55,1589211355
JacksonXml,1,testNestedWithEmpty,11.05.2020 17:11:50,1589209910
JacksonXml,1,testNested1_2,11.05.2020 17:10:27,1589209827
JacksonXml,1,testNested1_2b,11.05.2020 17:10:53,1589209853
JacksonXml,1,testNestedWithEmpty2,11.05.2020 17:10:00,1589209800
JacksonXml,1,testNested2_1,11.05.2020 17:11:21,1589209881
JacksonXml,1,testAnnotationSharing,11.05.2020 17:02:37,1589209357
JacksonXml,1,testXmlTextWithSuppressedValue,11.05.2020 17:24:52,1589210692
JacksonXml,1,testEnum,11.05.2020 16:49:28,1589208568
JacksonXml,1,testFromAttribute,11.05.2020 16:47:07,1589208427
