JacksonDatabind,1,setupModule,24.05.2020 22:31:34,1590352294
JacksonDatabind,1,testPropertyRemoval,24.05.2020 22:33:16,1590352396
JacksonDatabind,1,testPropertyReorder,24.05.2020 22:33:45,1590352425
JacksonDatabind,1,testModifyKeySerializer,24.05.2020 22:34:37,1590352477
JacksonDatabind,1,testModifyMapSerializer,24.05.2020 22:34:11,1590352451
JacksonDatabind,1,testSerializerReplacement,24.05.2020 22:31:12,1590352272
JacksonDatabind,1,testModifyEnumSerializer,24.05.2020 22:30:43,1590352243
JacksonDatabind,1,testFailWithDupProps,24.05.2020 22:35:29,1590352529
JacksonDatabind,1,testModifyArraySerializer,24.05.2020 22:32:47,1590352367
JacksonDatabind,1,serialize,24.05.2020 22:31:54,1590352314
JacksonDatabind,1,testBuilderReplacement,24.05.2020 22:32:22,1590352342
JacksonDatabind,1,testModifyCollectionSerializer,24.05.2020 22:35:03,1590352503
JacksonDatabind,1,testIgnoreOver,24.05.2020 20:39:38,1590345578
JacksonDatabind,1,testIgnoreType,24.05.2020 20:40:06,1590345606
JacksonDatabind,1,testDisabledIgnore,24.05.2020 20:41:10,1590345670
JacksonDatabind,1,testSimpleIgnore,24.05.2020 20:40:39,1590345639
JacksonDatabind,1,testPOJOIntArray,25.05.2020 00:01:30,1590357690
JacksonDatabind,1,testPOJOString,25.05.2020 00:00:41,1590357641
JacksonDatabind,1,testSimpleViaObjectMapper,25.05.2020 00:00:13,1590357613
JacksonDatabind,1,testPOJOBean,24.05.2020 23:59:22,1590357562
JacksonDatabind,1,testDefaultExclusion,25.05.2020 00:37:55,1590359875
JacksonDatabind,1,testSimple,25.05.2020 00:40:11,1590360011
JacksonDatabind,1,test,25.05.2020 00:37:23,1590359843
JacksonDatabind,1,testVisibility,25.05.2020 00:38:24,1590359904
JacksonDatabind,1,testImplicitAutoDetection,25.05.2020 00:39:16,1590359956
JacksonDatabind,1,testSimpleGetterInterfaceImpl,24.05.2020 22:21:11,1590351671
JacksonDatabind,1,testSimpleGetterInheritance,24.05.2020 22:20:20,1590351620
JacksonDatabind,1,testSimple,24.05.2020 23:47:44,1590356864
JacksonDatabind,1,testOverriddenDefaultNulls,24.05.2020 23:48:09,1590356889
JacksonDatabind,1,testCustomNulls,24.05.2020 23:47:20,1590356840
JacksonDatabind,1,testComplexObject,24.05.2020 19:21:40,1590340900
JacksonDatabind,1,testUntypedEnum,24.05.2020 21:24:46,1590348286
JacksonDatabind,1,testEnumInterface,24.05.2020 21:25:17,1590348317
JacksonDatabind,1,testTagList,24.05.2020 21:23:42,1590348222
JacksonDatabind,1,testEnumInterfaceList,24.05.2020 21:24:15,1590348255
JacksonDatabind,1,testEmptyBean,24.05.2020 21:57:12,1590350232
JacksonDatabind,1,testTypeAsArray,24.05.2020 22:00:44,1590350444
JacksonDatabind,1,testSimpleClassAsProperty,24.05.2020 21:58:08,1590350288
JacksonDatabind,1,testInArray,24.05.2020 21:58:43,1590350323
JacksonDatabind,1,testTypedMaps,24.05.2020 21:59:14,1590350354
JacksonDatabind,1,testTypeAsWrapper,24.05.2020 21:59:47,1590350387
JacksonDatabind,1,testMethodPrecedence,24.05.2020 23:10:29,1590354629
JacksonDatabind,1,testTransientAndStatic,24.05.2020 23:13:28,1590354808
JacksonDatabind,1,testOkDupFields,24.05.2020 23:11:36,1590354696
JacksonDatabind,1,testNoAutoDetect,24.05.2020 23:10:00,1590354600
JacksonDatabind,1,testFailureDueToDupField,24.05.2020 23:12:06,1590354726
JacksonDatabind,1,testFailureDueToDups,24.05.2020 23:13:58,1590354838
JacksonDatabind,1,testSimpleAnnotation,24.05.2020 23:11:04,1590354664
JacksonDatabind,1,testSimpleAutoDetect,24.05.2020 23:13:00,1590354780
JacksonDatabind,1,testLinked,24.05.2020 22:49:20,1590353360
JacksonDatabind,1,testSelfReference,24.05.2020 22:49:46,1590353386
JacksonDatabind,1,setUp,24.05.2020 19:24:48,1590341088
JacksonDatabind,1,testLowerCaseOtherNonStandardNamesTranslations,24.05.2020 19:26:06,1590341166
JacksonDatabind,1,testLowerCaseStrategyStandAlone,24.05.2020 19:27:02,1590341222
JacksonDatabind,1,testPascalCaseStandAlone,24.05.2020 19:24:27,1590341067
JacksonDatabind,1,testLowerCaseUnchangedNames,24.05.2020 19:26:37,1590341197
JacksonDatabind,1,testLowerCaseTranslations,24.05.2020 19:25:16,1590341116
JacksonDatabind,1,testLowerCaseAcronymsTranslations,24.05.2020 19:27:31,1590341251
JacksonDatabind,1,testDataBindingUsageWithoutView,25.05.2020 00:40:45,1590360045
JacksonDatabind,1,testDataBindingUsage,25.05.2020 00:41:14,1590360074
JacksonDatabind,1,testObjectReader,24.05.2020 19:09:49,1590340189
JacksonDatabind,1,testConfigs,24.05.2020 19:11:56,1590340316
JacksonDatabind,1,testObjectMapper,24.05.2020 19:12:41,1590340361
JacksonDatabind,1,testObjectWriter,24.05.2020 19:10:56,1590340256
