mutant_id,pc_score,lengths
9,0.0,0/4
10,0.0,0/4
28,0.038461538461538464,1/26
38,0.041666666666666664,1/24
43,0.041666666666666664,1/24
48,0.041666666666666664,1/24
19,0.0,0/1
20,0.0,0/1
13,0.0,0/2
14,0.0,0/2
17,0.5,1/2
18,0.3333333333333333,1/3
45,1.0,1/1
61,0.5,1/2
62,0.5,1/2
64,0.5,1/2
65,0.5,1/2
66,0.5,1/2
67,0.5,1/2
68,0.5,1/2
69,0.5,1/2
70,0.5,1/2
71,0.5,1/2
72,0.5,1/2
73,0.5,1/2
74,0.5,1/2
76,0.5,1/2
77,1.0,1/1
79,0.5,1/2
80,1.0,1/1
81,1.0,1/1
82,1.0,1/1
83,1.0,1/1
84,1.0,1/1
85,1.0,1/1
86,1.0,1/1
87,1.0,1/1
147,1.0,1/1
151,1.0,1/1
27,0.0,0/3
29,0.0,0/3
30,0.0,0/3
31,0.0,0/3
32,0.0,0/3
33,0.0,0/3
34,0.0,0/5
3,0.0,0/1
4,0.0,0/1
8,0.0,0/2
148,0.0,0/1
6,0.0,0/1
56,0.0,0/2
58,0.0,0/2
25,0.0,0/1
26,0.0,0/1
88,0.0,0/1
89,0.0,0/1
93,0.0,0/1
99,0.0,0/1
100,0.0,0/1
101,0.0,0/1
102,0.0,0/1
103,0.0,0/1
104,0.0,0/1
105,0.0,0/1
108,0.0,0/1
109,0.0,0/1
110,0.0,0/1
111,0.0,0/1
112,0.0,0/1
113,0.0,0/1
114,0.0,0/1
115,0.0,0/1
117,0.0,0/1
118,0.0,0/1
120,0.0,0/1
121,0.0,0/1
122,0.0,0/1
123,0.0,0/1
124,0.0,0/1
125,0.0,0/1
126,0.0,0/1
128,0.0,0/1
129,0.0,0/1
131,0.0,0/1
133,0.0,0/1
134,0.0,0/1
135,0.0,0/1
136,0.0,0/1
137,0.0,0/1
138,0.0,0/1
139,0.0,0/1
140,0.0,0/1
141,0.0,0/1
142,0.0,0/1
143,0.0,0/1
145,0.0,0/1
15,0.0,0/1
16,0.0,0/1
21,0.0,0/2
22,0.0,0/2
23,0.0,0/1
24,0.0,0/1
11,0.0,0/1
12,0.0,0/1
