mutant_id,pc_score,lengths
38,0.2857142857142857,2/7
39,0.3333333333333333,2/6
42,0.4,2/5
43,0.2857142857142857,2/7
45,0.2857142857142857,2/7
46,0.3333333333333333,2/6
48,0.2857142857142857,2/7
50,0.2857142857142857,2/7
51,0.3333333333333333,2/6
52,0.4,2/5
64,0.6666666666666666,2/3
65,0.6666666666666666,2/3
67,0.6666666666666666,2/3
69,0.3333333333333333,2/6
82,0.3333333333333333,2/6
83,0.3333333333333333,2/6
89,0.3333333333333333,2/6
91,0.18181818181818182,2/11
93,0.18181818181818182,2/11
96,0.18181818181818182,2/11
107,0.15384615384615385,2/13
112,0.15384615384615385,2/13
114,0.15384615384615385,2/13
117,0.25,2/8
118,0.15384615384615385,2/13
120,0.15384615384615385,2/13
121,1.0,2/2
122,1.0,2/2
148,0.18181818181818182,2/11
154,1.0,2/2
159,0.18181818181818182,2/11
94,0.0,0/8
95,0.0,0/8
99,0.0,0/8
101,0.0,0/8
153,0.0,0/9
90,0.0,0/6
100,0.0,0/6
102,0.0,0/6
103,0.0,0/6
104,0.0,0/6
36,0.0,0/4
37,0.0,0/4
40,0.0,0/4
41,0.0,0/4
47,0.0,0/4
53,0.0,0/4
55,0.0,0/3
56,0.0,0/3
58,0.0,0/4
59,0.0,0/4
60,0.0,0/4
61,0.0,0/4
62,0.0,0/4
63,0.0,0/4
66,0.0,0/4
68,0.0,0/4
70,0.0,0/4
71,0.0,0/4
72,0.0,0/4
73,0.0,0/4
74,0.0,0/5
75,0.0,0/4
76,0.0,0/4
77,0.0,0/4
78,0.0,0/4
79,0.0,0/4
80,0.0,0/4
81,0.0,0/4
84,0.0,0/4
85,0.0,0/5
86,0.0,0/4
87,0.0,0/4
88,0.0,0/5
6,0.0,0/2
8,0.0,0/2
9,0.0,0/1
10,0.0,0/1
11,0.0,0/2
13,0.0,0/2
14,0.0,0/1
15,0.0,0/1
16,0.0,0/1
17,0.0,0/1
18,0.0,0/1
19,0.0,0/1
20,0.0,0/1
21,0.0,0/1
22,0.0,0/1
23,0.0,0/1
24,0.0,0/1
25,0.0,0/1
26,0.0,0/1
27,0.0,0/1
28,0.0,0/1
29,0.0,0/1
30,0.0,0/1
31,0.0,0/1
32,0.0,0/2
33,0.0,0/1
34,0.0,0/1
35,0.0,0/1
3,0.0,0/2
108,0.0,0/1
109,0.0,0/1
111,0.0,0/1
115,0.0,0/1
151,0.0,0/2
152,0.0,0/2
155,0.0,0/2
157,0.0,0/2
123,0.0,0/1
124,0.0,0/1
126,0.0,0/1
127,0.0,0/1
128,0.0,0/1
129,0.0,0/1
130,0.0,0/1
131,0.0,0/1
132,0.0,0/1
135,0.0,0/1
136,0.0,0/1
137,0.0,0/1
138,0.0,0/1
139,0.0,0/1
140,0.0,0/1
141,0.0,0/1
142,0.0,0/1
143,0.0,0/1
144,0.0,0/1
145,0.0,0/1
