mutant_id,pc_score,lengths
320,0.0,0/1
280,0.0,0/2
3,0.0072992700729927005,1/137
288,0.0,0/2
10,1.0,1/1
145,0.0,0/1
254,0.0,0/1
352,0.0,0/3
112,1.0,1/1
236,0.0,0/1
58,0.0,0/2
424,0.0,0/5
220,0.0,0/13
328,0.0,0/2
83,0.041666666666666664,1/24
495,0.0,0/9
162,0.1,1/10
259,0.0,0/2
334,0.0,0/104
213,0.0,0/2
12,1.0,1/1
136,0.0,0/11
319,0.0,0/1
117,0.0,0/55
120,0.0,0/4
216,0.0,0/2
146,0.0,0/3
161,0.1,1/10
239,0.0,0/1
438,0.0,0/2
77,0.0,0/23
336,0.0,0/13
277,0.0,0/2
260,0.0,0/2
48,0.0,0/11
345,0.0,0/13
458,0.09090909090909091,1/11
74,0.0,0/23
494,0.0,0/4
108,0.0,0/1
283,0.0,0/2
250,0.0,0/3
206,0.0,0/2
198,0.0,0/1
433,0.0,0/2
329,0.0,0/105
124,0.0,0/39
123,0.0,0/4
274,0.0,0/2
156,0.0,0/9
391,0.0,0/1
491,0.0,0/4
377,0.0,0/1
89,0.0,0/50
265,0.0,0/1
342,0.0,0/2
429,0.0,0/10
85,0.0,0/50
153,0.0,0/9
388,0.0,0/1
61,0.0,0/3
233,0.0,0/1
46,0.0,0/9
312,0.0,0/8
228,0.0,0/5
484,0.0,0/10
142,0.0,0/35
331,0.0,0/104
238,0.0,0/1
496,0.0,0/10
437,0.0,0/2
111,0.0196078431372549,1/51
155,0.0,0/9
194,0.0,0/2
492,0.0,0/4
347,0.0,0/13
69,0.0,0/2
321,0.0,0/1
49,0.0,0/2
258,0.0,0/2
351,0.0,0/11
478,1.0,1/1
130,0.0,0/31
119,0.0,0/4
326,0.0,0/10
23,0.00980392156862745,1/102
421,0.0,0/4
427,0.0,0/5
222,0.0,0/1
252,0.0,0/1
243,0.0,0/1
415,0.0,0/10
13,1.0,1/1
127,0.0,0/26
383,0.0,0/1
487,0.0,0/4
419,0.0,0/10
417,0.0,0/10
420,0.0,0/4
269,0.0,0/2
223,0.0,0/12
11,1.0,1/1
436,0.0,0/2
392,0.0,0/1
423,0.0,0/4
296,0.0,0/2
440,0.0,0/2
300,0.0,0/8
354,0.0,0/11
457,0.0,0/1
150,0.0,0/9
485,0.0,0/6
278,0.0,0/1
154,0.0,0/9
282,0.0,0/2
115,1.0,1/1
276,0.0,0/1
318,0.0,0/65
479,1.0,1/1
25,0.0,0/13
371,0.0,0/1
88,0.0,0/50
289,0.0,0/1
1,1.0,1/1
45,0.0,0/9
237,0.0,0/1
404,0.0,0/11
268,0.0,0/1
28,0.0,0/50
299,0.0,0/4
2,0.005649717514124294,1/177
486,0.0,0/4
275,0.0,0/1
482,1.0,1/1
81,0.0,0/23
47,0.0,0/8
425,0.0,0/5
141,0.0,0/34
394,0.0,0/1
227,0.0,0/5
118,0.0,0/53
292,0.0,0/2
105,0.0,0/1
79,0.041666666666666664,1/24
29,0.0,0/37
431,0.0,0/7
279,0.0,0/1
195,0.0,0/1
286,0.0,0/1
245,0.0,0/1
382,0.0,0/1
134,0.0,0/9
411,0.0,0/10
80,0.041666666666666664,1/24
128,0.0,0/7
249,0.0,0/1
149,0.0,0/9
82,0.0,0/23
226,0.0,0/1
241,0.0,0/1
316,0.0,0/66
121,0.0,0/39
405,0.0,0/11
489,0.0,0/4
248,0.0,0/1
257,0.0,0/3
355,0.0,0/11
290,0.0,0/2
393,0.0,0/1
297,0.0,0/1
201,0.0,0/2
263,0.0,0/2
224,0.0,0/12
221,0.0,0/5
247,0.0,0/1
157,0.0,0/8
159,0.0,0/8
305,0.0,0/9
264,0.0,0/1
211,0.0,0/2
267,0.0,0/1
350,0.0,0/11
240,0.0,0/1
327,0.0,0/2
317,0.0,0/66
78,0.041666666666666664,1/24
90,0.0,0/50
483,0.0,0/10
107,0.0,0/40
426,0.0,0/6
86,0.0,0/38
284,0.0,0/1
66,0.0,0/6
439,0.0,0/2
27,0.0,0/56
266,0.0,0/2
197,0.0,0/2
353,0.0,0/3
335,0.0,0/49
50,0.0,0/4
348,0.0,0/14
330,0.0,0/2
43,0.0,0/11
253,0.0,0/3
302,0.0,0/4
480,0.0,0/10
234,0.0,0/1
139,0.0,0/34
432,0.0,0/2
287,0.0,0/1
31,0.0,0/70
463,0.0,0/10
143,0.0,0/35
497,0.0,0/9
375,0.0,0/11
285,0.0,0/2
406,0.0,0/11
109,0.0196078431372549,1/51
160,0.0,0/9
158,0.0,0/9
294,0.0,0/2
493,0.0,0/4
122,0.0,0/26
261,0.0,0/2
116,0.0,0/1
75,0.0,0/3
26,0.0,0/1
380,0.0,0/1
381,0.0,0/1
106,0.0196078431372549,1/51
110,0.0196078431372549,1/51
460,0.0,0/10
490,0.0,0/4
428,0.0,0/10
152,0.0,0/9
