mutant_id,pc_score,lengths
7,0.0027472527472527475,2/728
50,0.0,0/933
54,0.0,0/933
62,0.0,0/437
31,0.0,0/273
58,0.0,0/274
19,0.0,0/104
56,0.0,0/4
59,0.0,0/3
60,0.0,0/2
63,0.0,0/7
64,0.0,0/7
12,1.0,2/2
15,1.0,1/1
33,0.0,0/5
35,0.0,0/4
37,0.0,0/4
41,0.0,0/5
9,0.2,1/5
11,0.0,0/5
13,0.0,0/4
1,0.0,0/8
2,0.0,0/11
52,0.0,0/11
55,0.0,0/10
67,0.0,0/1
36,0.0,0/1
38,0.0,0/1
40,0.0,0/1
14,1.0,1/1
16,1.0,1/1
61,0.0,0/1
44,0.0,0/1
46,0.0,0/1
8,0.0,0/1
10,0.0,0/1
17,0.0,0/1
