mutant_id,pc_score,lengths
376,0.00029394473838918284,1/3402
378,0.00029394473838918284,1/3402
379,0.00029394473838918284,1/3402
394,0.0,0/18
380,0.04,1/25
381,0.04,1/25
383,0.0,0/13
13,0.006535947712418301,1/153
20,0.006535947712418301,1/153
22,0.006578947368421052,1/152
25,0.007142857142857143,1/140
26,0.006578947368421052,1/152
28,0.006622516556291391,1/151
31,0.006578947368421052,1/152
33,0.006578947368421052,1/152
37,0.0072992700729927005,1/137
100,0.007142857142857143,1/140
8,0.0,0/78
115,0.03333333333333333,1/30
118,0.0,0/2
199,0.0,0/1
201,0.0,0/1
314,0.0,0/44
320,0.0,0/43
321,0.0,0/43
322,0.0,0/43
324,0.0,0/41
334,0.0,0/41
336,0.0,0/41
340,0.0,0/43
341,0.0,0/41
346,0.0,0/40
114,0.0,0/1
200,0.0,0/1
5,0.05555555555555555,1/18
116,0.03571428571428571,1/28
119,0.03571428571428571,1/28
120,0.038461538461538464,1/26
121,0.03571428571428571,1/28
122,0.03571428571428571,1/28
123,0.038461538461538464,1/26
124,0.03571428571428571,1/28
125,0.038461538461538464,1/26
126,0.058823529411764705,1/17
127,0.03571428571428571,1/28
133,0.0,0/10
135,0.0,0/7
139,0.0,0/7
152,0.03571428571428571,1/28
154,0.03571428571428571,1/28
157,0.03571428571428571,1/28
159,0.03571428571428571,1/28
161,0.037037037037037035,1/27
163,0.08333333333333333,1/12
164,0.05555555555555555,1/18
165,0.08333333333333333,1/12
166,0.08333333333333333,1/12
167,0.05555555555555555,1/18
168,0.08333333333333333,1/12
169,0.037037037037037035,1/27
170,0.03571428571428571,1/28
172,0.037037037037037035,1/27
173,0.03571428571428571,1/28
174,0.03571428571428571,1/28
175,0.08333333333333333,1/12
176,0.03571428571428571,1/28
177,0.03571428571428571,1/28
178,0.03571428571428571,1/28
179,0.08333333333333333,1/12
181,0.05555555555555555,1/18
184,0.05555555555555555,1/18
186,0.037037037037037035,1/27
187,0.03571428571428571,1/28
189,0.037037037037037035,1/27
190,0.03571428571428571,1/28
191,0.03571428571428571,1/28
193,0.03571428571428571,1/28
194,0.03571428571428571,1/28
195,0.03571428571428571,1/28
128,0.0,0/20
131,0.0,0/20
132,0.0,0/20
137,0.0,0/18
141,0.0,0/19
142,0.0,0/16
151,0.0,0/21
153,0.0,0/21
155,0.0,0/21
156,0.0,0/21
171,0.0,0/22
188,0.0,0/22
318,0.0,0/8
323,0.0,0/8
325,0.0,0/6
327,0.0,0/8
328,0.0,0/6
329,0.0,0/6
332,0.0,0/6
333,0.0,0/6
335,0.0,0/6
337,0.0,0/6
338,0.0,0/6
342,0.0,0/6
343,0.0,0/6
268,0.0,0/2
270,0.0,0/1
271,0.0,0/1
276,0.0,0/2
277,0.0,0/2
279,0.0,0/2
281,0.0,0/2
282,0.0,0/2
283,0.0,0/2
284,0.0,0/2
285,0.0,0/2
286,0.0,0/2
287,0.0,0/2
288,0.0,0/2
291,0.0,0/1
292,0.0,0/1
259,0.0,0/4
261,0.0,0/5
256,0.0,0/2
257,0.0,0/2
260,0.0,0/1
258,0.0,0/2
202,0.0,0/4
203,0.0,0/5
206,0.0,0/2
204,0.0,0/5
207,0.0,0/6
208,0.0,0/6
209,0.0,0/4
210,0.0,0/6
211,0.0,0/6
212,0.0,0/6
213,0.0,0/6
214,0.0,0/6
215,0.0,0/5
216,0.0,0/6
217,0.0,0/6
218,0.0,0/6
220,0.0,0/6
222,0.0,0/6
224,0.0,0/3
225,0.0,0/5
226,0.0,0/3
227,0.0,0/3
228,0.0,0/5
229,0.0,0/3
230,0.0,0/5
231,0.0,0/5
233,0.0,0/6
234,0.0,0/4
236,0.0,0/6
238,0.0,0/6
241,0.0,0/5
244,0.0,0/5
246,0.0,0/5
249,0.0,0/6
219,0.0,0/3
221,0.0,0/4
223,0.0,0/3
232,0.0,0/3
237,0.0,0/4
247,0.0,0/3
248,0.0,0/3
46,0.25,1/4
49,0.5,1/2
387,1.0,1/1
389,1.0,1/1
390,0.16666666666666666,1/6
371,0.0,0/1
253,0.0,0/1
255,0.0,0/1
254,0.0,0/1
110,0.0,0/1
111,0.0,0/3
1,0.0,0/14
2,0.0,0/14
4,0.0,0/14
344,0.0,0/1
350,0.0,0/1
353,0.0,0/1
354,0.0,0/3
356,0.0,0/3
358,0.0,0/3
369,0.0,0/3
35,0.0,0/7
38,0.0,0/7
52,0.0,0/8
55,0.0,0/8
72,0.0,0/6
73,0.0,0/8
75,0.0,0/6
76,0.0,0/8
77,0.0,0/6
80,0.0,0/7
89,0.0,0/8
92,0.0,0/6
140,0.0,0/3
144,0.0,0/3
146,0.0,0/3
150,0.0,0/3
162,0.0,0/19
180,0.0,0/10
182,0.0,0/5
183,0.0,0/10
185,0.0,0/10
192,0.0,0/4
196,0.0,0/4
315,0.0,0/4
331,0.0,0/1
345,0.0,0/1
347,0.0,0/2
349,0.0,0/2
355,0.0,0/2
359,0.0,0/2
360,0.0,0/2
361,0.0,0/2
363,0.0,0/2
364,0.0,0/2
365,0.0,0/2
366,0.0,0/2
367,0.0,0/2
368,0.0,0/2
134,0.0,0/2
158,0.0,0/10
160,0.0,0/10
112,0.0,0/1
235,0.0,0/2
239,0.0,0/2
240,0.0,0/2
242,0.0,0/2
243,0.0,0/2
245,0.0,0/2
250,0.0,0/2
326,0.0,0/2
339,0.0,0/1
262,0.0,0/2
263,0.0,0/2
266,0.0,0/1
265,0.0,0/3
267,0.0,0/4
264,0.0,0/1
9,0.0,0/1
7,0.0,0/2
6,0.0,0/2
17,0.0,0/4
101,0.0,0/1
19,0.0,0/1
23,0.0,0/1
24,0.0,0/1
11,0.0,0/1
102,0.0,0/1
10,0.0,0/1
373,0.0,0/2
374,0.0,0/4
375,0.0,0/2
74,0.0,0/4
382,0.0,0/2
103,0.0,0/3
104,0.0,0/3
106,0.0,0/3
107,0.0,0/3
108,0.0,0/3
109,0.0,0/3
136,0.0,0/2
138,0.0,0/2
148,0.0,0/2
29,0.0,0/2
30,0.0,0/2
34,0.0,0/2
47,0.0,0/2
50,0.0,0/2
90,0.0,0/2
93,0.0,0/2
57,0.0,0/1
58,0.0,0/1
60,0.0,0/1
63,0.0,0/1
78,0.0,0/1
81,0.0,0/1
95,0.0,0/1
98,0.0,0/1
388,0.0,0/1
391,0.0,0/1
392,0.0,0/1
372,0.0,0/2
303,0.0,0/1
305,0.0,0/1
307,0.0,0/1
308,0.0,0/1
309,0.0,0/1
310,0.0,0/1
311,0.0,0/1
312,0.0,0/1
313,0.0,0/1
294,0.0,0/1
296,0.0,0/1
297,0.0,0/1
298,0.0,0/1
299,0.0,0/1
300,0.0,0/1
301,0.0,0/1
302,0.0,0/1
269,0.0,0/1
272,0.0,0/1
289,0.0,0/1
290,0.0,0/1
370,0.0,0/1
