mutant_id,pc_score,lengths
39,0.0,0/10
38,0.0,0/2
3,0.0,0/8
65,0.0,0/11
1,0.0,0/7
44,0.0,0/11
8,0.0,0/7
20,0.0,0/1
53,0.0,0/9
51,0.0,0/8
19,0.0,0/1
54,0.0,0/8
36,0.0,0/2
46,0.0,0/8
62,0.0,0/9
15,0.0,0/1
61,0.0,0/1
58,0.0,0/1
42,0.0,0/1
59,0.0,0/1
81,0.0,0/2
47,0.0,0/8
26,0.0,0/1
5,0.0,0/1
86,0.0,0/2
56,0.0,0/8
34,0.0,0/2
4,0.0,0/1
66,0.0,0/2
64,0.0,0/1
12,0.0,0/1
29,0.0,0/1
49,0.0,0/7
50,0.0,0/2
25,0.0,0/1
40,0.0,0/8
43,0.0,0/2
69,0.0,0/5
70,0.0,0/2
52,0.0,0/2
48,0.0,0/8
57,0.0,0/8
80,0.0,0/1
82,0.0,0/1
11,0.0,0/1
83,0.0,0/5
14,0.0,0/1
72,0.0,0/2
71,0.0,0/3
28,0.0,0/1
76,0.0,0/1
73,0.0,0/2
63,0.0,0/8
9,0.0,0/5
85,0.0,0/2
32,0.0,0/4
30,0.0,0/1
