mutant_id,pc_score,lengths
15,0.003676470588235294,1/272
20,0.003676470588235294,1/272
22,0.0031446540880503146,1/318
27,0.0031446540880503146,1/318
50,0.004807692307692308,1/208
65,0.0,0/299
73,0.0,0/301
75,0.0,0/278
104,0.004608294930875576,1/217
57,0.0,0/29
59,0.0,0/25
60,0.0,0/25
2,0.0,0/122
3,0.0,0/122
4,0.0,0/48
61,0.0,0/116
63,0.0,0/116
64,0.0,0/116
76,0.0,0/52
101,0.0,0/84
28,0.0,0/11
47,0.0,0/11
74,0.0,0/99
85,0.125,1/8
96,0.125,1/8
51,0.0,0/6
56,0.0,0/4
1,0.0,0/7
79,1.0,1/1
8,0.0,0/17
10,0.0,0/5
14,0.0,0/4
21,0.0,0/14
46,0.0,0/15
105,0.0,0/2
16,0.0,0/11
19,0.0,0/11
23,0.0,0/8
26,0.0,0/8
58,0.0,0/9
69,0.0,0/5
70,0.0,0/3
66,0.0,0/3
67,0.0,0/3
48,0.0,0/3
53,0.0,0/3
54,0.0,0/3
81,0.0,0/1
83,0.0,0/1
84,0.0,0/1
95,0.0,0/1
68,0.0,0/1
71,0.0,0/1
72,0.0,0/1
106,0.0,0/1
52,0.0,0/1
55,0.0,0/1
99,0.0,0/1
29,0.0,0/1
49,0.0,0/1
