mutant_id,pc_score,lengths
3,0.3333333333333333,2/6
155,1.0,2/2
165,0.0,0/1
48,0.5,1/2
242,0.0,0/1
49,1.0,1/1
144,0.3333333333333333,2/6
8,1.0,1/1
97,1.0,1/1
233,0.0,0/1
16,0.3333333333333333,2/6
220,1.0,1/1
54,0.3333333333333333,1/3
147,0.4,2/5
169,0.0,0/1
10,1.0,1/1
143,0.4,2/5
46,0.5,1/2
4,1.0,1/1
95,1.0,1/1
1,1.0,1/1
61,1.0,1/1
170,0.0,0/1
130,0.0,0/1
44,0.5,1/2
129,1.0,1/1
132,0.0,0/1
149,0.4,2/5
36,1.0,1/1
230,0.0,0/1
35,0.5,1/2
188,1.0,1/1
15,0.5,1/2
100,1.0,1/1
51,1.0,1/1
68,1.0,1/1
158,1.0,2/2
91,1.0,1/1
173,0.0,0/1
40,0.5,1/2
26,1.0,1/1
179,0.3333333333333333,2/6
60,0.3333333333333333,1/3
58,1.0,1/1
238,0.0,0/2
67,1.0,1/1
183,0.0,0/1
12,1.0,1/1
150,0.4,2/5
146,0.3333333333333333,2/6
42,0.5,1/2
55,0.5,1/2
70,1.0,1/1
101,0.5,1/2
13,1.0,1/1
166,0.0,0/1
187,0.3333333333333333,2/6
53,0.5,1/2
152,0.5,1/2
90,1.0,1/1
167,0.0,0/1
102,1.0,1/1
96,1.0,1/1
160,0.4,2/5
235,0.0,0/1
7,1.0,1/1
227,0.0,0/1
92,1.0,1/1
103,1.0,1/1
244,0.0,0/2
151,0.3333333333333333,2/6
239,0.0,0/1
56,0.3333333333333333,1/3
223,1.0,1/1
52,0.5,1/2
5,0.3333333333333333,1/3
159,1.0,2/2
184,0.3333333333333333,2/6
225,1.0,1/1
9,0.3333333333333333,2/6
45,0.3333333333333333,1/3
57,0.5,1/2
142,0.25,1/4
241,0.0,0/2
87,1.0,1/1
217,1.0,1/1
6,0.3333333333333333,2/6
236,0.0,0/1
99,1.0,1/1
47,0.5,1/2
226,1.0,1/1
243,0.0,0/2
222,1.0,1/1
237,0.0,0/2
50,1.0,1/1
175,0.0,0/1
178,0.0,0/1
161,1.0,1/1
41,1.0,1/1
104,0.5,1/2
163,0.0,0/1
94,1.0,1/1
140,0.3333333333333333,2/6
22,1.0,1/1
162,0.5,2/4
98,0.5,1/2
153,0.4,2/5
172,0.0,0/1
59,1.0,1/1
