mutant_id,pc_score,lengths
192,0.0,0/5
231,0.0196078431372549,1/51
155,0.0,0/3
385,0.0,0/5
144,0.0,0/3
202,0.0,0/4
476,0.0,0/4
97,0.03773584905660377,2/53
406,0.0,0/3
80,0.0,0/49
345,0.0,0/1
410,0.0,0/4
573,0.0,0/6
198,0.0,0/5
317,0.0,0/36
376,0.0,0/23
520,0.0,0/1
423,0.0,0/1
580,0.0,0/6
99,0.0,0/37
302,0.0,0/1
454,0.0,0/1
418,0.0,0/1
469,0.0,0/4
576,0.0,0/6
181,0.0,0/5
352,0.0,0/1
371,0.0,0/9
533,0.0,0/3
412,0.0,0/2
38,0.0,0/2
477,0.0,0/3
487,0.0,0/3
299,0.0,0/43
229,0.0196078431372549,1/51
207,0.0,0/1
428,0.0,0/1
318,0.0,0/47
265,0.0,0/10
495,0.0,0/42
505,0.0,0/1
354,0.0,0/1
511,0.0,0/1
498,0.0,0/41
309,0.0,0/1
262,0.0,0/22
331,0.0,0/1
158,0.0,0/3
392,0.0,0/3
355,0.0,0/1
173,0.0,0/3
427,0.0,0/1
606,0.0,0/3
179,0.0,0/5
209,0.0,0/4
366,0.0,0/9
247,0.0,0/35
361,0.0,0/1
238,0.0,0/34
164,0.0,0/3
177,0.0,0/3
358,0.0,0/1
67,0.0,0/1
55,0.05263157894736842,2/38
338,0.0,0/45
457,0.0,0/1
391,0.0,0/3
360,0.0,0/1
471,0.0,0/3
350,0.0,0/1
90,0.0,0/34
285,0.0,0/25
481,0.0,0/3
373,0.0,0/23
508,0.0,0/42
253,0.0,0/1
248,0.0196078431372549,1/51
133,0.0,0/3
157,0.0,0/3
185,0.0,0/5
502,0.0,0/28
395,0.0,0/3
151,0.0,0/1
416,0.0,0/1
56,0.0,0/22
482,0.0,0/3
530,0.0,0/48
321,0.0,0/47
396,0.0,0/3
541,0.0,0/6
516,0.0,0/1
592,0.0,0/3
377,0.0,0/6
210,0.0,0/2
172,0.0,0/3
199,0.0,0/4
77,0.0,0/50
101,0.0,0/37
572,0.0,0/6
577,0.0,0/6
196,0.0,0/5
301,0.0,0/46
63,0.05263157894736842,2/38
378,0.0,0/33
243,0.0,0/7
343,0.0,0/1
18,0.0,0/37
419,0.0,0/1
381,0.0,0/33
140,0.0,0/3
547,0.0,0/5
394,0.0,0/3
386,0.0,0/3
506,0.0,0/1
540,0.0,0/6
413,0.0,0/2
82,0.0,0/49
259,0.0,0/42
470,0.0,0/3
490,0.0,0/3
289,0.0,0/29
330,0.0,0/1
204,0.0,0/5
75,0.05128205128205128,2/39
110,0.0,0/48
304,0.0,0/1
240,0.0,0/35
233,0.0,0/33
107,0.0,0/48
270,0.0,0/22
500,0.0,0/10
474,0.0,0/4
147,0.0,0/3
169,0.0,0/3
131,0.0,0/3
605,0.0,0/1
593,0.0,0/4
320,0.0,0/36
314,0.0,0/30
201,0.0,0/4
329,0.0,0/47
189,0.0,0/3
407,0.0,0/3
27,0.0,0/1
503,0.0,0/4
367,0.0,0/23
129,0.0,0/3
611,0.0,0/2
230,0.0196078431372549,1/51
35,0.0,0/4
372,0.0,0/28
267,0.0,0/22
68,0.03773584905660377,2/53
79,0.0,0/50
180,0.0,0/5
324,0.0,0/23
461,0.0,0/1
433,0.0,0/1
420,0.0,0/1
168,0.0,0/3
537,0.0,0/6
73,0.1,1/10
20,0.05263157894736842,2/38
337,0.0,0/47
59,0.0,0/37
340,0.0,0/34
146,0.0,0/3
277,0.0,0/43
328,0.0,0/47
341,0.0,0/45
342,0.0,0/25
174,0.0,0/3
403,0.0,0/4
145,0.0,0/3
162,0.0,0/3
138,0.0,0/3
480,0.0,0/3
167,0.0,0/3
48,0.0196078431372549,1/51
274,0.0,0/44
567,0.0,0/6
29,0.0,0/2
227,0.0,0/34
291,0.0,0/17
74,0.0,0/31
19,0.0,0/38
538,0.0,0/6
280,0.0,0/3
239,0.0,0/34
417,0.0,0/1
223,0.0,0/21
357,0.0,0/1
551,0.0,0/2
272,0.0,0/3
81,1.0,2/2
251,0.0,0/17
311,0.0,0/47
258,0.0,0/1
569,0.0,0/6
522,0.0,0/6
142,0.0,0/3
32,0.05263157894736842,2/38
479,0.0,0/3
249,0.0196078431372549,1/51
175,0.0,0/1
532,0.0,0/48
348,0.0,0/1
23,0.05263157894736842,2/38
307,0.0,0/47
232,0.0,0/33
47,0.0196078431372549,1/51
456,0.0,0/1
543,0.0,0/6
559,0.0,0/6
369,0.0,0/9
50,0.0,0/1
536,0.0,0/5
178,0.0,0/5
161,0.0,0/3
389,0.0,0/3
22,0.05263157894736842,2/38
594,0.0,0/3
115,0.0,0/3
89,0.0,0/28
535,0.0,0/6
148,0.0,0/3
555,0.0,0/6
319,0.0,0/36
21,0.03773584905660377,2/53
523,0.0,0/1
283,0.0,0/44
473,0.0,0/3
574,0.0,0/6
182,0.0,0/5
102,0.0,0/8
191,0.0,0/5
105,0.0,0/48
139,0.0,0/3
286,0.0,0/3
30,0.0,0/2
143,0.0,0/3
313,0.0,0/45
415,0.0,0/1
106,0.0,0/48
186,0.0,0/5
228,0.0196078431372549,1/51
549,0.0,0/6
120,0.0,0/1
491,0.0,0/2
117,0.0,0/1
332,0.0,0/47
581,0.0,0/6
264,0.0,0/10
279,0.0,0/17
421,0.0,0/1
336,0.0,0/25
41,0.0,0/2
252,0.0,0/6
323,0.0,0/47
127,0.0,0/3
40,0.02702702702702703,1/37
263,0.0,0/3
25,1.0,1/1
116,0.0,0/1
496,0.0,0/17
86,1.0,1/1
43,0.0196078431372549,1/51
84,1.0,1/1
492,0.0,0/2
150,0.0,0/3
134,0.0,0/3
293,0.0,0/6
466,0.0,0/4
125,0.0,0/3
296,0.0,0/43
166,0.0,0/3
187,0.0,0/3
370,0.0,0/23
346,0.0,0/1
356,0.0,0/1
65,0.0,0/50
235,0.0,0/33
113,0.0,0/1
527,0.0,0/6
306,0.0,0/43
359,0.0,0/1
269,0.0,0/44
570,0.0,0/6
275,0.0,0/44
333,0.0,0/25
234,0.0,0/34
205,0.0,0/5
184,0.0,0/3
411,0.0,0/2
509,0.0,0/28
596,0.0,0/3
504,0.0,0/2
78,0.05263157894736842,2/38
292,0.0,0/41
507,0.0,0/16
408,0.0,0/3
195,0.0,0/5
284,0.0,0/36
109,0.0,0/8
273,0.0,0/3
28,1.0,1/1
575,0.0,0/6
484,0.0,0/3
534,0.0,0/5
236,0.0,0/33
203,0.0,0/4
347,0.0,0/1
34,0.0,0/2
72,0.0,0/31
322,0.0,0/30
237,0.0,0/33
497,0.0,0/17
339,0.0,0/44
303,0.0,0/47
590,0.0,0/5
379,0.0,0/41
260,0.0,0/1
104,0.0,0/48
92,0.0,0/29
141,0.0,0/3
282,0.0,0/44
501,0.0,0/42
87,1.0,2/2
562,0.0,0/6
552,0.0,0/6
152,0.0,0/3
71,0.14285714285714285,1/7
609,0.0,0/2
165,0.0,0/3
69,0.0,0/32
33,0.0,0/2
212,0.0,0/4
51,0.0,0/50
334,0.0,0/30
564,0.0,0/6
493,0.0,0/17
190,0.0,0/5
429,0.0,0/1
349,0.0,0/1
571,0.0,0/6
472,0.0,0/3
156,0.0,0/3
294,0.0,0/17
458,0.0,0/1
46,0.0196078431372549,1/51
384,0.0,0/1
95,0.0,0/37
399,0.0,0/2
325,0.0,0/47
510,0.0,0/16
135,0.0,0/3
100,0.03773584905660377,2/53
170,0.0,0/3
380,0.0,0/33
44,0.0196078431372549,1/51
281,0.0,0/36
149,0.0,0/3
24,1.0,1/1
344,0.0,0/1
312,0.0,0/36
288,0.0,0/1
489,0.0,0/1
351,0.0,0/1
266,0.0,0/44
353,0.0,0/1
171,0.0,0/3
607,0.0,0/3
595,0.0,0/3
132,0.0,0/3
91,0.0,0/29
546,0.0,0/6
499,0.0,0/1
327,0.0,0/47
45,0.0,0/50
468,0.0,0/4
591,0.0,0/3
425,0.0,0/1
310,0.0,0/45
316,0.0,0/36
387,0.0,0/27
58,0.05263157894736842,2/38
62,0.0,0/22
122,0.0,0/3
183,0.0,0/5
83,0.0,0/39
539,0.0,0/6
42,0.3333333333333333,1/3
211,0.0,0/4
126,0.0,0/3
558,0.0,0/6
600,0.0,0/2
478,0.0,0/3
163,0.0,0/3
545,0.0,0/6
612,0.0,0/5
242,0.0,0/34
160,0.0,0/3
424,0.0,0/1
96,0.0,0/37
601,0.0,0/1
494,0.0,0/17
61,0.0,0/37
88,0.0,0/50
422,0.0,0/1
26,0.0,0/50
298,0.0,0/47
430,0.0,0/1
374,0.0,0/44
404,0.0,0/2
250,0.0,0/35
368,0.0,0/45
315,0.0,0/35
375,0.0,0/34
278,0.0,0/17
335,0.0,0/25
52,0.0,0/22
159,0.0,0/3
219,1.0,1/1
226,0.0,0/1
287,0.0,0/1
405,0.0,0/1
613,0.0,0/3
66,0.05263157894736842,2/38
599,0.0,0/1
197,0.0,0/5
297,0.0,0/1
121,0.0,0/3
467,0.0,0/4
475,0.0,0/4
300,0.0,0/1
98,0.0,0/37
188,0.0,0/5
128,0.0,0/3
176,0.0,0/3
426,0.0,0/1
517,0.0,0/1
137,0.0,0/3
326,0.0,0/1
194,0.0,0/5
224,0.0,0/1
222,1.0,1/1
453,0.0,0/1
414,0.0,0/2
200,0.0,0/2
136,0.0,0/3
193,0.0,0/5
70,0.1,1/10
53,0.0,0/22
94,0.0,0/38
206,0.0,0/5
568,0.0,0/6
276,0.0,0/44
118,0.0,0/5
603,0.0,0/4
153,0.0,0/3
597,0.0,0/3
548,0.0,0/5
388,0.0,0/5
