mutant_id,pc_score,lengths
40,0.2,1/5
41,0.2,1/5
43,0.2,1/5
44,0.2,1/5
45,0.2,1/5
47,0.0,0/4
54,0.2,1/5
57,0.2,1/5
60,0.2,1/5
72,0.2,1/5
42,0.3333333333333333,1/3
46,0.3333333333333333,1/3
50,0.3333333333333333,1/3
51,0.0,0/1
52,0.5,1/2
53,0.5,1/2
55,0.5,1/2
56,0.5,1/2
58,0.5,1/2
61,0.5,1/2
62,0.5,1/2
63,0.5,1/2
65,0.5,1/2
66,0.5,1/2
111,0.3333333333333333,1/3
112,0.5,1/2
113,0.5,1/2
114,0.3333333333333333,1/3
115,0.3333333333333333,1/3
117,0.5,1/2
118,0.3333333333333333,1/3
121,0.5,1/2
126,0.5,1/2
130,0.5,1/2
139,0.3333333333333333,1/3
140,0.5,1/2
141,0.5,1/2
142,0.3333333333333333,1/3
143,0.5,1/2
144,0.5,1/2
145,0.5,1/2
146,0.5,1/2
147,0.5,1/2
49,0.5,1/2
64,0.0,0/1
69,0.0,0/1
70,0.0,0/1
71,0.0,0/1
74,0.0,0/1
77,0.0,0/1
79,0.0,0/1
82,0.0,0/1
83,0.0,0/1
109,0.0,0/1
120,0.0,0/1
123,0.0,0/1
124,0.0,0/1
128,0.0,0/1
129,0.0,0/1
1,1.0,1/1
2,1.0,1/1
3,1.0,1/1
4,1.0,1/1
5,1.0,1/1
6,1.0,1/1
7,1.0,1/1
9,1.0,1/1
10,1.0,1/1
11,1.0,1/1
12,1.0,1/1
13,1.0,1/1
14,1.0,1/1
15,1.0,1/1
16,1.0,1/1
18,1.0,1/1
19,1.0,1/1
20,1.0,1/1
21,1.0,1/1
22,1.0,1/1
24,1.0,1/1
25,1.0,1/1
27,1.0,1/1
28,1.0,1/1
29,1.0,1/1
30,1.0,1/1
31,1.0,1/1
32,1.0,1/1
33,1.0,1/1
35,1.0,1/1
36,1.0,1/1
37,1.0,1/1
38,1.0,1/1
39,1.0,1/1
73,1.0,1/1
75,1.0,1/1
76,1.0,1/1
80,1.0,1/1
84,1.0,1/1
87,1.0,1/1
88,1.0,1/1
89,1.0,1/1
90,1.0,1/1
92,1.0,1/1
94,1.0,1/1
95,1.0,1/1
96,1.0,1/1
97,1.0,1/1
98,1.0,1/1
100,1.0,1/1
101,1.0,1/1
102,1.0,1/1
103,1.0,1/1
104,1.0,1/1
105,1.0,1/1
106,1.0,1/1
107,1.0,1/1
108,1.0,1/1
119,1.0,1/1
122,1.0,1/1
