mutant_id,pc_score,lengths
1147,0.3333333333333333,1/3
1557,0.3333333333333333,4/12
791,0.0,0/1
306,0.0,0/2
1270,0.3076923076923077,4/13
732,0.0,0/1
544,0.07272727272727272,4/55
1177,0.5,2/4
593,0.0,0/1
679,0.0,0/3
1173,0.5,1/2
1565,0.3333333333333333,4/12
1317,0.3076923076923077,4/13
1244,0.3333333333333333,3/9
100,0.42857142857142855,3/7
1686,0.4,2/5
1576,0.25,1/4
1184,0.6666666666666666,2/3
1291,0.3076923076923077,4/13
425,0.0,0/1
182,0.0,0/3
1278,0.3076923076923077,4/13
1584,0.25,1/4
208,0.0,0/2
1375,1.0,3/3
1305,0.5,3/6
1378,0.25,1/4
1115,0.125,1/8
1263,0.2857142857142857,4/14
336,0.0,0/1
1352,0.2857142857142857,2/7
1146,0.2,1/5
261,0.0,0/3
667,0.0,0/1
1529,0.5,3/6
1519,0.5,3/6
530,0.0,0/1
1259,0.26666666666666666,4/15
1548,0.3333333333333333,4/12
433,0.03333333333333333,1/30
1515,0.3333333333333333,4/12
1560,0.3333333333333333,4/12
123,0.5,3/6
1684,0.4,2/5
274,0.0,0/5
1131,0.1,1/10
1170,0.25,1/4
1171,0.2,1/5
472,0.0,0/1
1152,0.1,1/10
464,0.0,0/1
752,0.0,0/2
85,0.375,3/8
658,0.0,0/1
1617,1.0,1/1
133,0.42857142857142855,3/7
722,0.0,0/1
1701,0.3076923076923077,4/13
33,0.0,0/3
1100,0.08888888888888889,4/45
1365,1.0,3/3
84,0.375,3/8
1574,0.14285714285714285,1/7
453,0.0,0/2
1470,1.0,1/1
95,0.42857142857142855,3/7
240,0.0,0/6
677,0.0,0/1
291,0.0,0/1
1149,0.2,1/5
372,0.0,0/2
351,0.0,0/1
1530,0.2727272727272727,3/11
1459,1.0,1/1
40,0.0,0/2
326,0.0,0/1
1369,0.75,3/4
1621,1.0,2/2
560,0.25,1/4
1315,0.5,3/6
243,0.0,0/4
169,0.0,0/1
1167,0.2,1/5
1572,1.0,3/3
177,0.0,0/3
1240,0.0,0/1
1191,0.25,4/16
1192,0.2,3/15
118,0.6666666666666666,2/3
1571,0.5714285714285714,4/7
1239,0.0,0/1
363,0.0,0/2
555,0.25,1/4
1483,1.0,1/1
378,0.0,0/1
1544,0.3333333333333333,4/12
485,0.0,0/1
1380,0.25,1/4
574,0.25,1/4
278,0.0,0/2
903,0.0,0/1
1647,0.25,3/12
154,0.0,0/1
276,0.0,0/2
1268,0.26666666666666666,4/15
1207,1.0,1/1
1694,0.2222222222222222,4/18
661,0.0,0/4
445,0.0,0/6
289,0.0,0/2
1604,1.0,1/1
45,1.0,1/1
301,0.0,0/1
1141,0.1,1/10
1693,0.25,4/16
1590,1.0,1/1
1494,1.0,1/1
1534,0.3333333333333333,4/12
1355,0.2857142857142857,2/7
125,0.5,3/6
172,0.0,0/1
583,0.0,0/2
1611,1.0,1/1
1307,0.5,2/4
292,0.0,0/1
1219,0.5,3/6
1280,0.3076923076923077,4/13
1155,0.25,1/4
652,0.0,0/1
1160,0.5,1/2
1453,1.0,1/1
180,0.034482758620689655,1/29
1695,0.07272727272727272,4/55
1302,0.5,3/6
1698,0.3076923076923077,4/13
1139,0.1,1/10
1562,0.3333333333333333,4/12
190,0.0,0/3
1513,0.3,3/10
80,0.375,3/8
1537,0.3333333333333333,4/12
1472,0.2857142857142857,2/7
1420,1.0,1/1
113,0.42857142857142855,3/7
1593,1.0,1/1
121,0.6666666666666666,2/3
1396,0.2,1/5
1456,1.0,1/1
1536,0.3333333333333333,4/12
1503,0.5,3/6
1596,1.0,1/1
300,0.0,0/1
1551,0.3333333333333333,4/12
179,0.0,0/3
554,0.25,1/4
1203,0.5,3/6
183,0.0,0/3
523,0.0,0/1
1457,1.0,1/1
