mutant_id,pc_score,lengths
34,0.0,0/2
216,0.0,0/31
5,0.0,0/1
21,0.0,0/1
231,0.0,0/38
215,0.0,0/20
202,0.0,0/1
97,0.0,0/1
182,0.0,0/2
102,0.0,0/145
57,0.0,0/111
105,0.0,0/6
54,0.0,0/2
139,0.0,0/1
198,0.0,0/1
3,0.0,0/1
10,0.0,0/1
30,0.0,0/2
143,0.0,0/2
28,0.0,0/1
99,0.0,0/7
108,0.0,0/5
192,0.0,0/1
272,0.0,0/3
1,0.0,0/1
181,0.0,0/2
186,0.0,0/2
228,0.0,0/32
38,0.0,0/2
120,0.0,0/1
178,0.0,0/2
229,0.0,0/25
111,0.0,0/1
36,0.0,0/1
245,0.0,0/10
176,0.0,0/1
49,0.0,0/1
265,0.0,0/203
188,0.0,0/2
279,0.0,0/8
56,0.0,0/1
262,0.0,0/15
158,0.0,0/2
261,0.0,0/3
128,0.0,0/2
221,0.0,0/14
199,0.0,0/2
40,0.0,0/2
179,0.0,0/2
209,0.0,0/1
263,0.0,0/7
238,0.0,0/14
164,0.0,0/2
177,0.0,0/1
12,0.0,0/1
122,0.0,0/3
55,0.0,0/4
76,0.0,0/1
16,0.0,0/1
166,0.0,0/2
187,0.0,0/2
71,0.0,0/1
284,0.0,0/1
8,0.0,0/1
100,0.0,0/5
253,0.0,0/8
248,0.0,0/8
95,0.0,0/2
218,0.0,0/26
133,0.0,0/1
157,0.0,0/2
185,0.0,0/2
103,0.0,0/1
269,0.0,0/203
222,0.0,0/7
275,0.0,0/1
246,0.0,0/1
234,0.0,0/14
205,0.0,0/1
184,0.0,0/2
33,0.0,0/1
213,0.0,0/25
225,0.0,0/62
210,0.0,0/1
172,0.0,0/2
78,0.0,0/2
77,0.0,0/3
109,0.0,0/1
241,0.0,0/27
268,0.0,0/113
217,0.0,0/28
112,0.0,0/2
236,0.0,0/14
62,0.0,0/1
63,0.0,0/1
220,0.0,0/7
208,0.0,0/1
243,0.0,0/24
237,0.0,0/14
85,0.0,0/4
18,0.0,0/1
59,0.0,0/1
29,0.0,0/2
25,0.0,0/1
43,0.0,0/1
141,0.0,0/1
282,0.0,0/1
140,0.0,0/2
75,0.0,0/1
87,0.0,0/2
137,0.0,0/1
82,0.0,0/3
51,0.0,0/2
259,0.0,0/11
165,0.0,0/2
64,0.0,0/1
203,0.0,0/1
69,0.0,0/1
204,0.0,0/1
212,0.0,0/5
121,0.0,0/2
39,0.0,0/2
37,0.0,0/2
233,0.0,0/41
13,0.0,0/1
190,0.0,0/2
270,0.0,0/498
169,0.0,0/2
257,0.0,0/277
156,0.0,0/2
41,0.0,0/1
256,0.0,0/1
201,0.0,0/2
106,0.0,0/1
271,0.0,0/1
90,0.0,0/2
189,0.0,0/2
135,0.0,0/1
27,0.0,0/1
235,0.0,0/27
170,0.0,0/2
44,0.0,0/42
113,0.0,0/1
132,0.0,0/2
230,0.0,0/5
35,0.0,0/2
266,0.0,0/114
129,0.0,0/1
171,0.0,0/2
68,0.0,0/1
22,0.0,0/1
91,0.0,0/2
79,0.0,0/52
180,0.0,0/2
26,0.0,0/1
168,0.0,0/2
117,0.0,0/1
58,0.0,0/1
73,0.0,0/1
20,0.0,0/1
67,0.0,0/1
183,0.0,0/2
200,0.0,0/1
277,0.0,0/11
211,0.0,0/4
126,0.0,0/1
101,0.0,0/1
163,0.0,0/2
175,0.0,0/2
242,0.0,0/24
162,0.0,0/2
160,0.0,0/2
138,0.0,0/2
167,0.0,0/2
254,0.0,0/1
96,0.0,0/2
214,0.0,0/24
174,0.0,0/2
274,0.0,0/4
61,0.0,0/1
88,0.0,0/1
7,0.0,0/1
2,0.0,0/1
227,0.0,0/23
74,0.0,0/1
244,0.0,0/22
258,0.0,0/12
280,0.0,0/1
239,0.0,0/27
232,0.0,0/5
223,0.0,0/69
60,0.0,0/1
17,0.0,0/1
159,0.0,0/2
127,0.0,0/1
219,0.0,0/7
283,0.0,0/6
9,0.0,0/1
264,0.00390625,1/256
116,0.0,0/2
31,0.0,0/2
66,0.0,0/1
131,0.0,0/1
197,0.0,0/2
249,0.0,0/8
11,0.0,0/1
24,0.0,0/1
260,0.0,0/3
23,0.0,0/1
194,0.0,0/3
224,0.0,0/19
226,0.0,0/40
196,0.0,0/3
136,0.0,0/2
161,0.0,0/2
15,0.0,0/1
70,0.0,0/1
278,0.0016666666666666668,1/600
94,0.0,0/2
206,0.0,0/1
276,0.0,0/429
115,0.0,0/1
98,0.0,0/3
123,0.0,0/1
52,0.0,0/1
