mutant_id,pc_score,lengths
3,0.16666666666666666,1/6
231,0.0,0/2
234,0.0,0/2
215,0.0,0/2
476,0.0,0/1
643,0.0,0/1
406,1.0,1/1
854,0.0,0/1
891,0.0,0/1
695,0.0,0/2
676,0.0,0/1
198,0.0,0/3
763,0.0,0/3
617,0.125,1/8
434,0.0,0/3
99,0.0,0/6
393,0.0,0/1
469,0.0,0/1
93,0.0,0/4
483,0.0,0/1
352,0.0,0/1
533,0.0,0/5
412,1.0,1/1
38,0.0,0/1
719,0.0,0/2
716,0.0,0/2
487,0.0,0/1
36,0.0,0/1
428,0.0,0/1
880,0.0,0/1
354,0.0,0/1
498,0.125,1/8
859,0.0,0/1
887,0.0,0/1
620,0.1111111111111111,1/9
392,0.0,0/1
524,0.1111111111111111,1/9
173,0.0,0/1
881,0.0,0/1
415,0.0,0/2
549,0.0,0/7
366,0.0,0/1
685,0.0,0/1
247,0.0,0/2
548,0.1111111111111111,1/9
238,0.0,0/3
164,0.0,0/1
424,0.0,0/3
337,0.0,0/1
338,0.0,0/1
864,0.0,0/1
457,0.0,0/1
694,0.0,0/2
836,0.0,0/2
72,0.3333333333333333,1/3
471,0.0,0/1
619,0.1111111111111111,1/9
255,0.0,0/2
345,0.0,0/1
481,0.0,0/1
508,0.0,0/9
760,0.0,0/3
398,1.0,1/1
157,0.0,0/6
626,0.1111111111111111,1/9
185,0.0,0/2
488,0.0,0/1
317,0.0,0/3
222,0.0,0/2
328,0.0,0/2
118,0.0,0/1
693,0.0,0/1
530,0.0,0/5
321,0.0,0/3
516,0.1111111111111111,1/9
377,0.0,0/2
210,0.0,0/2
45,0.0,0/1
780,0.3333333333333333,1/3
782,1.0,1/1
572,0.0,0/7
112,0.0,0/4
442,0.0,0/1
290,0.0,0/3
560,0.0,0/5
140,0.0,0/1
547,0.0,0/5
463,0.0,0/1
515,0.1111111111111111,1/9
637,0.0,0/5
470,0.0,0/1
48,0.0,0/1
203,0.0,0/2
108,0.0,0/4
638,0.0,0/3
49,0.0,0/1
75,0.3333333333333333,1/3
684,0.0,0/1
304,0.0,0/3
632,0.1111111111111111,1/9
240,0.0,0/3
13,0.0,0/3
359,0.0,0/2
474,0.0,0/1
169,0.0,0/1
131,0.0,0/6
593,0.0,0/7
314,0.0,0/3
201,0.0,0/2
433,0.0,0/2
566,0.1111111111111111,1/9
27,0.0,0/1
503,0.125,1/8
367,0.0,0/1
130,0.0,0/5
129,0.0,0/2
884,0.0,0/1
667,0.0,0/1
237,0.0,0/3
372,0.0,0/2
180,0.0,0/2
586,0.14285714285714285,1/7
590,0.1111111111111111,1/9
299,0.0,0/3
625,0.1111111111111111,1/9
73,0.5,1/2
580,0.14285714285714285,1/7
