mutant_id,pc_score,lengths
65,0.013157894736842105,1/76
155,0.05555555555555555,1/18
165,0.06666666666666667,1/15
203,0.0,0/4
330,0.0,0/21
231,0.0,0/4
113,0.013333333333333334,1/75
215,0.0,0/4
334,0.0,0/2
97,0.0,0/75
182,0.0,0/2
134,0.0,0/18
233,0.0,0/4
164,0.0,0/17
190,0.0,0/2
191,0.0,0/8
54,0.0,0/3
139,0.0,0/5
169,0.0,0/10
156,0.0,0/14
131,0.0,0/18
143,0.0,0/1
256,0.0,0/4
201,0.0,0/4
192,0.0,0/8
329,0.0,0/5
95,0.0,0/1
135,0.0,0/64
27,0.0,0/1
170,0.0,0/38
228,0.0,0/1
130,0.0,0/49
129,0.0,0/49
281,0.0,0/4
149,0.0,0/35
229,0.0,0/1
332,0.0,0/4
188,0.0,0/8
336,0.0,0/16
171,0.0,0/38
328,0.0,0/16
132,0.0,0/7
91,0.0,0/34
18,0.0,0/1
128,0.0,0/65
173,0.0,0/2
324,0.0,0/5
26,0.0,0/1
168,0.0,0/46
123,0.0,0/26
117,0.0,0/29
141,0.0,0/1
58,0.0,0/18
86,0.0,0/38
337,0.0,0/16
183,0.0,0/2
150,0.09090909090909091,1/11
304,0.0,0/2
93,0.0,0/38
211,0.0,0/3
122,0.0,0/46
126,0.0,0/26
55,0.0,0/19
338,0.0,0/4
278,0.0,0/1
125,0.0,0/26
306,0.0,0/2
305,0.0,0/2
175,0.0,0/2
92,0.0,0/1
255,0.0,0/4
152,0.0,0/27
124,0.0,0/61
318,0.0,0/2
167,0.0,0/51
96,0.012987012987012988,1/77
214,0.0,0/4
88,0.0,0/38
227,0.0,0/4
133,0.0,0/49
157,0.0,0/14
154,0.0,0/13
290,0.0,0/1
111,0.0,0/39
103,0.012987012987012988,1/77
250,1.0,1/1
151,0.023255813953488372,1/43
114,0.0,0/66
335,0.0,0/4
333,0.0,0/16
127,0.0,0/26
213,0.0,0/4
226,0.0,0/1
251,0.0,0/3
158,0.0,0/10
116,0.0,0/63
57,0.0,0/3
292,0.0,0/2
109,0.0,0/4
142,0.0,0/2
289,0.0,0/1
172,0.0,0/38
24,0.012195121951219513,1/82
176,0.0,0/8
320,0.0,0/1
23,0.012195121951219513,1/82
194,0.2,1/5
302,0.0,0/2
166,0.0,0/14
136,0.0,0/64
200,0.2,1/5
187,0.0,0/2
254,0.0,0/4
319,0.0,0/2
252,0.0,0/3
282,0.0,0/2
87,0.0,0/1
140,0.0,0/5
138,0.023255813953488372,1/43
115,0.0,0/46
98,0.0136986301369863,1/73
137,0.0,0/5
148,0.0,0/2
