mutant_id,pc_score,lengths
52,0.011235955056179775,2/178
54,0.08695652173913043,2/23
55,0.08695652173913043,2/23
56,0.09090909090909091,2/22
57,0.09090909090909091,2/22
60,0.09090909090909091,2/22
61,0.0,0/29
62,0.0,0/29
65,0.0,0/29
63,0.0,0/1
112,0.0,0/1
113,0.0,0/1
114,0.0,0/1
115,0.0,0/1
116,0.0,0/1
117,0.0,0/1
119,0.0,0/1
120,0.0,0/1
121,0.0,0/1
122,0.0,0/1
123,0.0,0/1
124,0.0,0/1
69,0.0,0/1
58,0.0,0/1
73,0.0,0/19
75,0.0,0/19
78,0.0,0/19
79,0.0,0/19
80,0.0,0/19
83,0.0,0/19
85,0.0,0/19
6,0.0,0/15
72,0.0,0/18
66,0.0,0/3
67,0.0,0/3
68,0.0,0/3
28,0.0,0/6
29,0.0,0/6
30,0.0,0/6
31,0.0,0/6
32,0.0,0/6
34,0.0,0/6
36,0.0,0/6
37,0.0,0/6
38,0.0,0/6
39,0.0,0/6
40,0.0,0/6
41,0.0,0/6
42,0.0,0/6
43,0.0,0/6
44,0.0,0/6
45,0.0,0/6
46,0.0,0/6
47,0.0,0/6
48,0.0,0/6
49,0.0,0/6
50,0.0,0/6
51,0.0,0/6
74,0.0,0/1
76,0.0,0/1
77,0.0,0/1
81,0.0,0/1
82,0.0,0/1
84,0.0,0/1
86,0.0,0/1
100,0.0,0/1
101,0.0,0/1
103,0.0,0/1
106,0.0,0/1
70,0.0,0/1
12,0.16666666666666666,2/12
15,0.16666666666666666,2/12
17,0.16666666666666666,2/12
19,0.16666666666666666,2/12
21,0.16666666666666666,2/12
22,0.16666666666666666,2/12
24,0.16666666666666666,2/12
26,0.16666666666666666,2/12
27,0.16666666666666666,2/12
53,0.0,0/1
1,0.0,0/1
2,0.0,0/1
3,0.0,0/1
4,0.0,0/1
5,0.0,0/1
7,0.0,0/1
8,0.0,0/1
9,0.0,0/1
10,0.0,0/1
11,0.0,0/1
16,0.0,0/1
20,0.0,0/1
23,0.0,0/1
25,0.0,0/1
