mutant_id,pc_score,lengths
374,0.0,0/7
382,0.019230769230769232,1/52
635,0.0,0/1
348,0.0,0/1
84,0.0,0/1
46,0.0,0/1
429,0.0,0/1
550,0.0,0/32
454,0.16666666666666666,1/6
430,0.5,1/2
87,0.0,0/1
48,0.0,0/1
55,0.0,0/1
256,0.0,0/6
499,0.0,0/9
590,0.0,0/6
44,0.0,0/1
555,0.0,0/32
86,0.0,0/1
431,0.2,1/5
12,0.010309278350515464,2/194
283,0.0,0/6
334,0.010309278350515464,2/194
7,0.0,0/9
56,0.0,0/1
544,0.0,0/7
600,0.0,0/4
561,0.0,0/35
349,0.0,0/2
29,0.010309278350515464,2/194
255,0.058823529411764705,1/17
93,0.0,0/1
447,0.2,1/5
353,0.0,0/2
362,0.0,0/7
496,0.0,0/11
297,0.0,0/6
411,0.3333333333333333,1/3
580,0.05555555555555555,1/18
88,0.0,0/1
80,0.0,0/1
571,0.0,0/32
298,0.010309278350515464,2/194
276,0.0,0/3
63,0.0,0/1
428,0.5,1/2
339,0.0,0/6
529,0.0,0/35
358,0.0,0/9
76,0.0,0/1
549,0.0,0/6
577,0.05555555555555555,1/18
335,0.0,0/21
268,0.0,0/3
341,0.0,0/7
361,0.0,0/1
250,0.0,0/1
545,0.0,0/5
400,0.02127659574468085,1/47
399,0.0,0/7
264,0.0,0/6
645,0.03125,1/32
528,0.0,0/5
293,0.010309278350515464,2/194
553,0.0,0/10
40,0.0,0/6
574,0.0,0/16
85,0.0,0/1
285,0.0,0/6
514,0.0,0/5
405,0.16666666666666666,1/6
306,0.010309278350515464,2/194
606,0.0,0/6
468,0.5,1/2
570,0.0,0/5
535,0.0,0/6
458,0.16666666666666666,1/6
503,0.0,0/6
488,0.0,0/5
654,0.0,0/3
16,0.0,0/8
520,0.0,0/5
637,0.0,0/4
435,0.2,1/5
487,0.0,0/5
280,0.0,0/5
656,0.0,0/3
15,0.0,0/5
395,0.0,0/7
481,0.0,0/5
247,0.0,0/1
464,0.0,0/36
640,0.0,0/19
508,0.0,0/5
393,0.0,0/9
325,0.0,0/7
11,0.0,0/7
531,0.0,0/15
524,0.0,0/5
14,0.0,0/8
526,0.0,0/4
115,0.0,0/1
267,0.0,0/3
453,0.2,1/5
121,0.0,0/1
425,0.16666666666666666,1/6
493,0.0,0/5
57,0.0,0/1
512,0.0,0/5
556,0.0,0/14
416,0.3333333333333333,1/3
322,0.010309278350515464,2/194
585,0.05555555555555555,1/18
478,0.0,0/4
367,0.0,0/7
309,0.010309278350515464,2/194
467,0.0,0/1
540,0.0,0/6
157,0.0,0/1
352,0.0,0/2
303,0.010309278350515464,2/194
79,0.0,0/1
438,0.2,1/5
313,0.0,0/1
371,0.021739130434782608,1/46
505,0.0,0/11
568,0.0,0/5
516,0.0,0/27
166,0.0,0/1
599,0.0,0/1
551,0.0,0/10
17,0.0,0/7
118,0.0,0/1
398,0.0,0/7
480,0.0,0/5
452,0.2,1/5
634,0.0,0/1
32,0.0,0/4
560,0.0,0/6
451,0.2,1/5
532,0.0,0/6
604,0.0,0/4
558,0.0,0/36
139,0.0,0/1
295,0.010309278350515464,2/194
142,0.0,0/1
459,0.0,0/32
641,0.0,0/19
307,0.0,0/6
414,0.3333333333333333,1/3
443,0.3333333333333333,1/3
368,0.0196078431372549,1/51
375,0.021739130434782608,1/46
462,0.02564102564102564,1/39
470,0.0,0/22
507,0.0,0/6
494,0.0,0/5
598,0.0,0/6
68,0.0,0/1
151,0.0,0/1
328,0.0,0/6
479,0.0,0/27
482,0.0,0/8
441,0.0,0/1
419,0.0,0/2
330,0.010309278350515464,2/194
569,0.0,0/6
546,0.0,0/7
24,0.0,0/7
97,0.0,0/1
49,0.0,0/1
