mutant_id,pc_score,lengths
194,0.0,0/9
197,0.0,0/10
198,0.0,0/14
199,0.0,0/10
202,0.0,0/10
206,0.0,0/14
209,0.0,0/14
210,0.0,0/14
211,0.0,0/14
214,0.0,0/14
215,0.0,0/10
243,0.034482758620689655,1/29
244,0.034482758620689655,1/29
252,0.034482758620689655,1/29
253,0.034482758620689655,1/29
256,0.034482758620689655,1/29
263,0.034482758620689655,1/29
273,0.034482758620689655,1/29
274,0.03571428571428571,1/28
275,0.034482758620689655,1/29
276,0.034482758620689655,1/29
277,0.034482758620689655,1/29
279,0.0,0/9
280,0.034482758620689655,1/29
281,0.034482758620689655,1/29
282,0.0,0/8
283,0.0,0/8
284,0.0,0/8
285,0.0,0/8
286,0.0,0/8
287,0.0,0/8
290,0.0,0/8
293,0.0,0/8
295,0.0,0/8
298,0.0,0/8
300,0.0,0/8
303,0.0,0/8
305,0.0,0/13
308,0.0,0/8
335,0.034482758620689655,1/29
336,0.034482758620689655,1/29
338,0.034482758620689655,1/29
339,0.034482758620689655,1/29
340,0.034482758620689655,1/29
343,0.04,1/25
346,0.04,1/25
347,0.034482758620689655,1/29
29,0.08333333333333333,1/12
34,0.08333333333333333,1/12
37,0.25,1/4
44,0.16666666666666666,1/6
46,0.16666666666666666,1/6
49,0.16666666666666666,1/6
50,0.125,1/8
56,0.16666666666666666,1/6
58,0.16666666666666666,1/6
61,0.16666666666666666,1/6
78,0.07692307692307693,1/13
130,0.125,1/8
133,0.16666666666666666,1/6
134,0.058823529411764705,1/17
135,0.058823529411764705,1/17
191,0.045454545454545456,1/22
192,0.045454545454545456,1/22
195,0.045454545454545456,1/22
196,0.05555555555555555,1/18
236,0.06666666666666667,1/15
237,0.06666666666666667,1/15
238,0.5,1/2
239,0.5,1/2
240,0.5,1/2
241,0.5,1/2
242,0.058823529411764705,1/17
324,0.125,1/8
329,0.125,1/8
334,0.125,1/8
337,0.06666666666666667,1/15
342,0.125,1/8
345,0.1111111111111111,1/9
10,0.0,0/1
62,0.0,0/7
63,0.0,0/10
68,0.0,0/9
69,0.0,0/7
71,0.0,0/7
92,0.0,0/7
93,0.0,0/7
95,0.0,0/11
110,0.0,0/8
116,0.0,0/7
117,0.0,0/7
320,0.0,0/2
326,0.0,0/1
328,0.0,0/1
8,0.0,0/2
23,0.0,0/3
24,0.0,0/3
36,0.0,0/4
