mutant_id,pc_score,lengths
57,0.0,0/40
24,0.0,0/4
47,0.0,0/1
6,0.0,0/1
49,0.0,0/14
5,0.0,0/1
58,0.0,0/19
16,0.0,0/1
46,0.0,0/16
62,0.0,0/6
19,1.0,1/1
36,0.0,0/9
53,0.0,0/42
60,0.0,0/19
22,0.0,0/9
40,0.0,0/8
48,0.0,0/19
51,0.0,0/6
59,0.0,0/41
9,0.0,0/1
55,0.0,0/45
54,0.0,0/43
1,0.0,0/1
44,0.0,0/9
31,0.0,0/2
21,0.02702702702702703,1/37
38,0.0,0/9
20,0.0,0/15
69,0.0,0/4
68,0.0,0/37
66,0.0,0/34
61,0.0,0/6
56,0.0,0/31
32,0.0,0/2
13,0.0,0/36
26,0.0,0/3
64,0.0,0/2
29,0.0,0/4
39,0.0,0/8
30,0.0,0/2
27,0.0,0/4
50,0.0,0/6
43,0.0,0/1
52,0.0,0/1
35,0.0,0/8
33,0.0,0/4
15,0.0,0/1
42,0.0,0/9
67,0.0,0/41
10,0.0,0/1
18,0.0,0/1
3,0.0,0/1
65,0.0,0/1
63,0.0,0/2
14,0.0,0/1
2,0.0,0/1
70,0.0,0/41
23,0.0,0/4
71,0.0,0/37
41,0.0,0/1
45,0.0,0/9
