mutant_id,pc_score,lengths
554,0.0,0/12
155,0.0,0/14
437,0.0,0/25
738,0.0,0/3
231,0.0,0/15
385,0.0,0/15
134,0.0,0/17
788,0.0,0/23
144,0.0,0/20
202,0.0,0/20
476,0.0,0/20
97,0.0,0/14
649,0.04878048780487805,2/41
923,0.0,0/2
854,0.0,0/4
751,0.0,0/1
862,0.0,0/4
573,0.0,0/21
198,0.0,0/17
452,0.0,0/25
617,0.0,0/12
434,0.0,0/25
423,0.0,0/25
791,0.0,0/22
99,0.0,0/14
302,0.0,0/29
192,0.0,0/1
680,0.0,0/1
393,0.0,0/14
702,0.0,0/18
246,0.0,0/14
801,0.0,0/23
596,0.0,0/20
468,0.0,0/22
181,0.0,0/15
447,0.0,0/21
367,0.0,0/11
533,0.0,0/4
412,0.0,0/7
719,0.0,0/10
477,0.0,0/20
713,0.0,0/21
657,0.0,0/1
229,0.0,0/13
207,0.0,0/21
677,0.0,0/1
428,0.0,0/2
245,0.0,0/14
265,0.0,0/2
19,0.0,0/4
505,0.0,0/5
357,0.0,0/7
215,0.0,0/15
262,0.0,0/1
824,0.0,0/1
498,0.0,0/5
131,0.0,0/11
172,0.0,0/16
620,0.0,0/15
728,0.0,0/15
392,0.0,0/15
553,0.0,0/24
905,0.0,0/2
173,0.0,0/17
450,0.0,0/21
661,0.04878048780487805,2/41
415,0.038461538461538464,1/26
551,0.0,0/12
805,0.0,0/25
618,0.0,0/12
382,0.0,0/14
548,0.0,0/24
634,0.04878048780487805,2/41
164,0.0,0/21
177,0.0,0/11
358,0.0,0/7
442,0.0,0/8
846,0.0,0/4
720,0.0,0/6
338,0.0,0/25
864,0.0,0/2
457,0.0,0/22
391,0.0,0/15
360,0.0,0/10
92,0.0,0/1
619,0.0,0/11
528,0.0,0/2
794,0.0,0/7
129,0.0,0/1
481,0.0,0/22
373,0.0,0/15
811,0.0,0/1
508,0.04,1/25
671,0.0,0/2
282,0.0,0/1
410,0.0,0/7
760,0.0,0/16
319,0.3333333333333333,1/3
291,0.2,1/5
133,0.0,0/16
157,0.0,0/15
626,0.0,0/15
668,0.0,0/2
432,0.0,0/25
676,0.05,2/40
521,0.0,0/3
796,0.0,0/24
502,0.0,0/5
395,0.0,0/15
151,0.0,0/11
763,0.0,0/10
462,0.0,0/20
222,0.0,0/14
773,0.0,0/1
482,0.0,0/22
826,0.0,0/1
253,0.0,0/7
530,0.0,0/2
321,0.3333333333333333,1/3
520,0.0,0/24
541,0.0,0/24
516,0.0,0/13
592,0.0,0/21
248,0.0,0/4
583,0.0,0/21
210,0.0,0/18
158,0.0,0/15
199,0.0,0/14
809,0.0,0/1
375,0.0,0/15
699,0.0,0/16
780,0.0,0/3
419,0.0,0/2
820,0.0,0/1
800,0.0,0/3
572,0.0,0/24
519,0.0,0/14
653,0.04878048780487805,2/41
703,0.0,0/19
777,0.0,0/1
112,0.0,0/12
577,0.0,0/20
301,0.0,0/28
817,0.0,0/1
220,0.0,0/15
506,0.0,0/5
243,0.0,0/16
343,0.4,2/5
920,0.0,0/2
853,0.0,0/4
175,0.0,0/13
313,0.3333333333333333,1/3
200,0.0,0/14
928,0.0,0/2
290,0.3333333333333333,2/6
145,0.0,0/16
140,0.0,0/14
394,0.0,0/15
269,0.0,0/2
463,0.0,0/20
400,0.0,0/7
515,0.5,1/2
704,0.0,0/16
448,0.0,0/21
683,0.0,0/1
439,0.0,0/8
470,0.0,0/20
289,0.0,0/4
108,0.0,0/11
204,0.0,0/13
698,0.0,0/4
727,0.0,0/15
75,0.0,0/2
110,0.0,0/15
304,0.0,0/23
632,0.0,0/15
240,0.0,0/14
233,0.0,0/14
107,0.0,0/12
563,0.0,0/24
913,0.0,0/2
907,0.0,0/2
474,0.0,0/22
147,0.0,0/14
169,0.0,0/13
654,0.0,0/1
816,0.0,0/1
584,0.0,0/20
605,0.0,0/20
593,0.0,0/21
320,0.3333333333333333,1/3
347,0.0,0/6
201,0.0,0/20
825,0.0,0/1
483,0.0,0/22
747,0.0,0/3
806,0.0,0/20
718,0.0,0/18
682,0.0,0/9
566,0.0,0/24
27,0.05,2/40
443,0.0,0/13
316,0.0,0/2
922,0.0,0/2
295,0.0,0/4
88,0.0,0/11
514,0.5,1/2
611,0.0,0/8
813,0.0,0/25
633,0.0,0/15
918,0.0,0/2
931,0.0,0/2
679,0.05,2/40
230,0.0,0/13
372,0.0,0/10
910,0.0,0/2
339,0.0,0/2
739,0.0,0/3
716,0.0,0/21
648,0.0,0/1
742,0.0,0/3
258,0.0,0/1
180,0.0,0/14
586,0.0,0/21
366,0.0,0/7
774,0.0,0/1
461,0.0,0/22
921,0.0,0/2
487,0.0,0/5
420,0.0,0/25
168,0.0,0/18
625,0.0,0/15
736,0.0,0/3
850,0.0,0/2
73,0.0,0/3
20,0.0,0/4
337,0.047619047619047616,1/21
729,0.0,0/6
706,0.0,0/21
381,0.0,0/13
340,0.047619047619047616,1/21
146,0.0,0/16
444,0.0,0/13
438,0.0,0/25
298,0.0,0/28
342,0.3333333333333333,1/3
927,0.0,0/2
629,0.0,0/15
365,0.0,0/7
524,0.0,0/2
745,0.0,0/3
560,0.0,0/24
162,0.0,0/10
138,0.0,0/14
480,0.0,0/22
167,0.0,0/17
847,0.0,0/4
214,0.0,0/12
582,0.0,0/21
274,0.05,2/40
567,0.0,0/25
608,0.0,0/8
818,0.0,0/1
227,0.0,0/13
855,0.0,0/4
74,0.0,0/3
908,0.0,0/2
244,0.0,0/16
724,0.0,0/15
858,0.0,0/4
678,0.0,0/1
688,0.0,0/3
579,0.0,0/21
622,0.0,0/15
861,0.0,0/4
538,0.0,0/3
280,0.058823529411764705,2/34
239,0.0,0/15
903,0.0,0/2
417,0.038461538461538464,1/26
223,0.0,0/12
827,0.0,0/1
344,0.0,0/6
639,0.0,0/4
876,0.0,0/2
606,0.0,0/20
602,0.0,0/2
251,0.05,2/40
311,0.0,0/4
116,0.0,0/15
569,0.0,0/24
513,0.5,1/2
522,0.0,0/29
735,0.0,0/3
914,0.0,0/2
142,0.0,0/14
479,0.0,0/22
96,0.0,0/12
897,0.0,0/2
249,0.05,2/40
386,0.0,0/15
795,0.0,0/25
752,0.0,0/21
709,0.0,0/18
