mutant_id,pc_score,lengths
12,0.0,0/43
16,0.0,0/43
20,0.0,0/43
22,0.0,0/33
2,0.004672897196261682,1/214
21,0.0,0/15
25,0.0,0/12
17,0.0,0/17
4,0.0029069767441860465,1/344
5,0.0,0/119
8,0.0029069767441860465,1/344
10,0.0,0/130
1,0.0,0/252
9,0.0,0/199
34,0.0,0/156
26,0.0,0/82
27,0.012658227848101266,2/158
30,0.0,0/38
32,0.0,0/59
35,0.0,0/38
18,0.0,0/17
29,0.0625,2/32
33,0.03773584905660377,2/53
24,0.0,0/15
7,0.0,0/175
6,0.0,0/100
3,0.0,0/94
14,0.0,0/17
19,0.0,0/18
15,0.0,0/17
13,0.0,0/16
28,0.0,0/30
31,0.0,0/51
36,0.0,0/51
23,0.0,0/11
11,0.0,0/1
