mutant_id,pc_score,lengths
34,0.0,0/7
231,1.0,1/1
234,0.0,0/3
274,0.0,0/11
319,0.0,0/6
21,0.0,0/2
155,0.0,0/1
139,0.0,0/2
215,1.0,1/1
283,0.0,0/11
202,0.16666666666666666,1/6
159,0.0,0/2
97,0.0,0/2
16,0.0,0/1
345,0.0,0/1
191,0.022727272727272728,1/44
268,0.0,0/10
54,0.0,0/1
64,0.0,0/4
198,0.022727272727272728,1/44
317,0.08333333333333333,1/12
10,0.0,0/13
30,0.0,0/7
143,0.0,0/2
28,0.0,0/7
99,0.0,0/2
69,0.0,0/4
192,0.0,0/5
246,0.0,0/9
106,0.0,0/2
316,0.0,0/4
144,0.0,0/2
38,0.0,0/4
9,0.0,0/14
178,0.0,0/2
158,0.0,0/2
229,1.0,1/1
207,0.25,1/4
36,0.0,0/6
46,0.0,0/2
245,0.0,0/5
49,0.0,0/2
265,0.0,0/7
19,0.0,0/2
354,0.0,0/5
3,0.0,0/5
279,0.08333333333333333,1/12
336,0.0,0/2
309,0.0,0/2
262,0.0,0/7
41,0.0,0/4
128,0.0,0/2
72,0.0,0/4
221,1.0,1/1
355,0.0,0/5
173,0.0,0/2
40,0.0,0/4
119,0.0,0/2
179,0.0,0/2
209,0.0,0/3
123,0.0,0/1
32,0.0,0/7
247,0.0,0/22
86,0.0,0/2
89,0.0,0/2
84,0.0,0/2
12,0.0,0/3
150,0.0,0/1
134,0.0,0/1
293,0.0,0/8
67,0.0,0/2
55,0.0,0/1
338,0.0,0/4
76,0.0,0/1
296,0.0,0/8
80,0.0,0/1
305,0.0,0/2
360,0.0,0/7
25,0.3333333333333333,1/3
350,0.0,0/6
152,0.0,0/2
90,0.0,0/2
346,0.0,0/2
8,0.0,0/6
356,0.0,0/5
65,0.0,0/2
235,0.0,0/1
113,0.0,0/2
248,0.0,0/8
95,0.0,0/2
133,0.0,0/2
273,0.08333333333333333,1/12
306,0.0,0/5
111,0.0,0/1
103,0.0,0/2
118,0.0,0/2
93,0.0,0/2
184,0.0,0/1
151,0.0,0/2
269,0.0,0/5
222,0.0,0/3
126,0.0,0/1
333,0.0,0/2
5,0.0,0/11
205,0.16666666666666666,1/6
321,0.0,0/2
225,0.0,0/3
210,1.0,1/1
45,0.0,0/2
199,0.0,0/14
357,0.0,0/5
156,0.0,0/2
300,0.0,0/8
195,0.0,0/14
284,0.0,0/1
109,0.0,0/2
241,0.0,0/2
127,0.0,0/1
125,0.0,0/2
104,0.0,0/2
112,0.0,0/1
236,0.0,0/2
289,0.0,0/1
301,0.0,0/5
63,0.0,0/4
347,0.0,0/2
208,0.0,0/3
194,0.0,0/14
343,0.0,0/1
322,0.0,0/2
237,0.0,0/2
339,0.0,0/4
303,0.0,0/2
200,0.0,0/16
29,0.0,0/7
92,0.0,0/2
169,0.0,0/2
141,0.0,0/2
290,0.0,0/8
140,0.0,0/2
4,0.0,0/5
53,0.0,0/1
75,0.0,0/1
87,0.0,0/2
157,0.0,0/2
164,0.0,0/2
14,0.0,0/2
285,0.0,0/1
124,0.0,0/1
1,0.0,0/8
48,0.0,0/2
203,0.16666666666666666,1/6
330,0.0,0/2
212,0.0,0/3
51,0.0,0/2
334,0.2,1/5
39,0.0,0/2
122,0.0,0/1
240,0.0,0/2
233,0.0,0/3
13,0.0,0/3
190,0.0,0/10
270,0.08333333333333333,1/12
83,0.0,0/2
359,0.0,0/11
82,0.0,0/1
349,0.0,0/6
292,0.0,0/8
131,0.0,0/1
187,0.0,0/1
294,0.0,0/8
320,0.0,0/4
314,0.0,0/2
201,0.0,0/3
329,0.0,0/3
105,0.0,0/2
271,0.0,0/5
325,0.0,0/4
15,0.0,0/2
135,0.0,0/2
100,0.0,0/1
358,0.0,0/8
130,0.0,0/2
44,0.0,0/2
129,0.0,0/1
281,0.0,0/11
189,0.0,0/1
344,0.0,0/1
288,0.0,0/1
230,1.0,1/1
35,0.0,0/6
351,0.0,0/6
295,0.0,0/8
266,0.0,0/1
353,0.0,0/8
171,0.0,0/1
181,0.0,0/2
68,0.0,0/4
132,0.0,0/2
243,0.0,0/5
18,0.0,0/1
79,0.0,0/1
180,0.0,0/2
120,0.0,0/2
324,0.0,0/2
327,0.16666666666666666,1/6
168,0.0,0/2
310,0.0,0/2
117,0.0,0/2
58,0.0,0/4
20,0.0,0/2
337,0.0,0/2
183,0.0,0/1
287,0.0,0/8
340,0.0,0/4
114,0.0,0/2
277,0.0,0/8
42,0.0,0/4
328,0.0,0/2
312,0.0,0/2
342,0.0,0/1
101,0.0,0/1
154,0.0,0/2
242,0.0,0/3
145,0.0,0/2
138,0.0,0/2
167,0.0,0/2
102,0.0,0/2
96,0.0,0/2
185,0.0,0/1
332,0.0,0/2
88,0.0,0/2
7,0.0,0/8
2,0.0,0/6
81,0.0,0/1
108,0.0,0/2
291,0.0,0/8
298,0.0,0/2
74,0.0,0/4
282,0.08333333333333333,1/12
244,0.0,0/5
250,0.0,0/22
188,0.0,0/1
280,0.0,0/11
315,0.0,0/8
