mutant_id,pc_score,lengths
1,0.0,0/2
96,0.0,0/19
7,0.0,0/1
8,0.0,0/2
9,0.0,0/1
22,0.0,0/1
23,0.0,0/2
24,0.0,0/1
39,0.0,0/2
40,0.0,0/2
41,0.0,0/9
63,0.0,0/1
64,0.0,0/1
3,0.0,0/1
4,0.0,0/1
31,0.0,0/13
32,0.0,0/13
33,0.0,0/13
49,0.0,0/1
54,0.0,0/1
44,0.0,0/2
45,0.0,0/2
73,0.0,0/3
82,0.0,0/4
83,0.0,0/4
84,0.0,0/4
85,0.0,0/4
86,0.0,0/4
88,0.0,0/4
89,0.0,0/4
90,0.0,0/4
91,0.0,0/4
92,0.0,0/4
93,0.0,0/4
94,0.0,0/4
95,0.0,0/4
2,0.0,0/2
53,0.0,0/1
68,0.0,0/1
70,0.0,0/1
71,0.0,0/1
80,0.0,0/3
34,0.0,0/4
55,0.0,0/4
56,0.0,0/3
10,0.0,0/1
11,0.0,0/2
12,0.0,0/1
13,0.0,0/1
14,0.0,0/1
15,0.0,0/1
16,0.0,0/1
17,0.0,0/1
18,0.0,0/1
19,0.0,0/1
20,0.0,0/1
21,0.0,0/1
25,0.0,0/1
26,0.0,0/2
27,0.0,0/1
28,0.0,0/1
29,0.0,0/1
30,0.0,0/1
5,0.0,0/1
6,0.0,0/1
57,0.0,0/1
35,0.0,0/1
36,0.0,0/1
37,0.0,0/1
38,0.0,0/1
