mutant_id,pc_score,lengths
18,0.0038240917782026767,2/523
1,0.0,0/44
2,0.0,0/44
4,0.0,0/44
5,0.0,0/44
6,0.0,0/44
8,0.0,0/41
9,0.0,0/41
11,0.0,0/41
12,0.0,0/41
13,0.0,0/41
25,0.0,0/44
26,0.0,0/44
27,0.0,0/28
28,0.0,0/44
29,0.0,0/44
30,0.0,0/44
32,0.0,0/44
33,0.0,0/42
34,0.0,0/42
35,0.0,0/44
37,0.0,0/44
39,0.0,0/44
41,0.0,0/44
42,0.0,0/44
16,0.0,0/24
21,0.005319148936170213,1/188
20,0.0058823529411764705,2/340
76,0.0,0/5
77,0.0,0/5
78,0.0,0/5
79,0.0,0/10
71,0.008695652173913044,1/115
72,0.0048543689320388345,1/206
74,0.0,0/5
75,0.004464285714285714,1/224
58,0.0,0/61
63,0.0,0/69
68,0.0,0/76
69,0.00819672131147541,1/122
70,0.008130081300813009,1/123
73,0.008130081300813009,1/123
61,0.0,0/55
87,0.0,0/98
88,0.0,0/98
83,0.005988023952095809,1/167
85,0.030303030303030304,1/33
81,0.0,0/112
64,0.0,0/50
43,0.0,0/26
60,0.0,0/44
62,0.0,0/53
65,0.0,0/53
66,0.0,0/54
67,0.0,0/52
90,0.0,0/58
91,0.0,0/58
89,0.0,0/24
44,0.0,0/8
45,0.0,0/8
46,0.0,0/8
47,0.0,0/8
48,0.0,0/12
49,0.0,0/1
51,0.0,0/12
55,0.0,0/12
56,0.0,0/8
84,0.10526315789473684,2/19
86,1.0,2/2
7,0.0,0/20
14,0.0,0/20
17,0.0,0/20
31,0.0,0/20
3,0.0,0/17
40,0.0,0/18
10,0.0,0/15
80,0.0,0/52
82,0.0,0/17
38,0.0,0/22
36,0.0,0/17
22,0.005952380952380952,1/168
19,0.0056179775280898875,1/178
59,0.0,0/40
15,0.0,0/16
50,0.0,0/7
52,0.0,0/7
53,0.0,0/7
54,0.0,0/7
57,0.0,0/7
