mutant_id,pc_score,lengths
3,0.09433962264150944,5/53
155,0.0,0/21
319,1.0,2/2
21,0.0,0/33
216,0.0,0/1
215,0.0,0/1
283,1.0,5/5
202,0.0,0/2
205,0.0,0/1
97,0.054945054945054944,5/91
406,0.0,0/11
16,0.0,0/4
105,0.0,0/18
139,0.0,0/38
416,0.0,0/5
10,0.0,0/1
423,0.0,0/3
30,0.09259259259259259,5/54
143,0.06329113924050633,5/79
28,0.0,0/1
302,1.0,5/5
313,1.0,1/1
1,0.09615384615384616,5/52
316,1.0,2/2
533,0.0,0/5
412,0.0,0/18
38,0.0,0/1
226,0.0,0/2
168,0.0,0/38
428,0.0,0/1
318,1.0,2/2
19,0.0,0/7
505,0.053763440860215055,5/93
121,0.054945054945054944,5/91
421,0.0,0/1
309,1.0,1/1
334,1.0,3/3
41,0.0,0/5
252,0.0,0/1
261,0.0,0/1
128,0.0,0/29
221,0.0,0/1
46,0.0,0/1
514,0.0,0/1
40,0.0,0/5
257,0.0,0/1
209,0.0,0/2
32,0.0,0/3
231,0.0,0/1
164,0.0,0/41
12,0.09090909090909091,5/55
150,0.0,0/34
293,1.0,4/4
89,0.0,0/2
55,0.0,0/1
192,0.0,0/3
296,1.0,4/4
107,0.0,0/25
72,0.0,0/28
166,0.0,0/28
25,0.0,0/1
53,0.0,0/1
77,0.06172839506172839,5/81
8,0.0,0/5
526,0.054945054945054944,5/91
235,0.0,0/1
113,0.0,0/5
410,0.0,0/18
218,0.0,0/1
157,0.0,0/48
154,0.0,0/46
103,0.0,0/4
390,0.0,0/3
529,0.0,0/5
317,1.0,2/2
222,0.0,0/1
328,1.0,1/1
382,0.0,0/2
118,0.05434782608695652,5/92
234,0.0,0/1
530,0.07462686567164178,5/67
321,1.0,2/2
520,0.05434782608695652,5/92
375,0.0,0/1
34,0.0,0/3
408,0.0,0/17
331,1.0,3/3
285,1.0,5/5
419,0.0,0/1
268,0.0,0/1
217,0.0,0/1
112,0.0,0/25
396,0.0,0/1
289,1.0,5/5
37,0.0,0/1
220,0.0,0/1
305,1.0,4/4
322,1.0,1/1
18,0.09259259259259259,5/54
333,1.0,3/3
104,0.0,0/25
141,0.0,0/24
290,1.0,4/4
140,0.06329113924050633,5/79
6,0.09259259259259259,5/54
269,0.0,0/1
87,0.0,0/12
137,0.0,0/7
14,0.09259259259259259,5/54
82,0.0,0/6
165,0.0,0/2
411,0.0,0/3
203,0.0,0/1
330,1.0,1/1
204,0.0,0/1
75,0.05747126436781609,5/87
110,0.0,0/18
144,0.0,0/1
304,1.0,3/3
240,0.0,0/13
233,0.0,0/1
13,0.09259259259259259,5/54
270,0.0,0/1
147,0.0,0/4
169,0.0,0/20
33,0.09615384615384616,5/52
156,0.0,0/5
131,0.05434782608695652,5/92
294,1.0,5/5
320,1.0,2/2
314,1.0,2/2
201,0.0,0/1
384,0.0,0/3
4,0.09090909090909091,5/55
95,0.054945054945054944,5/91
399,0.0,0/1
325,1.0,1/1
135,0.05434782608695652,5/92
27,0.0,0/1
100,0.0,0/24
295,1.0,5/5
129,0.0,0/1
132,0.05434782608695652,5/92
149,0.06578947368421052,5/76
35,0.0,0/3
266,0.0,0/1
50,0.0,0/1
303,1.0,1/1
327,1.0,2/2
420,0.0,0/1
425,0.0,0/2
310,1.0,1/1
117,0.06329113924050633,5/79
387,0.0,0/2
427,0.0,0/2
379,0.0,0/3
73,0.0,0/5
20,0.08064516129032258,5/62
122,0.06329113924050633,5/79
525,0.0,0/1
83,0.0,0/12
146,0.0,0/4
29,0.0,0/1
299,1.0,5/5
101,0.0,0/4
401,0.0,0/20
242,0.0,0/2
162,0.0,0/41
413,0.0,0/13
138,0.0,0/2
167,0.0,0/2
214,0.0,0/1
48,0.0,0/1
332,1.0,3/3
88,0.0,0/2
2,0.09090909090909091,5/55
26,0.0,0/4
298,1.0,4/4
74,0.0,0/2
404,0.0,0/10
250,0.0,0/13
280,1.0,5/5
315,1.0,1/1
232,0.0,0/1
114,0.05434782608695652,5/92
159,0.0,0/4
127,0.0,0/9
219,0.0,0/1
81,0.0,0/12
9,0.0,0/3
264,0.0,0/1
311,1.0,3/3
116,0.0,0/15
31,0.0,0/1
522,0.0,0/1
142,0.0,0/4
297,1.0,4/4
300,1.0,4/4
386,0.0,0/3
153,0.0,0/18
11,0.0,0/2
24,0.0,0/2
517,0.05434782608695652,5/92
23,0.0,0/21
307,1.0,4/4
506,0.0,0/1
429,0.0,0/2
47,0.0,0/1
405,0.0,0/15
196,0.0,0/2
414,0.0,0/12
136,0.0,0/11
161,0.0,0/4
15,0.09259259259259259,5/54
163,0.0,0/10
534,0.07462686567164178,5/67
102,0.0,0/4
22,0.0,0/3
397,0.0,0/3
115,0.06329113924050633,5/79
394,0.0,0/1
388,0.0,0/2
