mutant_id,pc_score,lengths
27,0.0,0/16
31,0.0,0/16
33,0.0,0/14
34,0.0,0/44
20,0.045454545454545456,1/22
23,0.0,0/19
25,0.0,0/17
35,0.0,0/9
6,0.0,0/18
1,0.0,0/13
7,0.0,0/9
36,0.0,0/4
37,0.0,0/4
38,0.0,0/4
45,0.0,0/4
46,0.0,0/13
47,0.0,0/4
48,0.0,0/4
49,0.0,0/4
50,0.0,0/4
53,0.0,0/3
61,0.0,0/4
62,0.0,0/4
65,0.0,0/4
77,0.0,0/4
78,0.0,0/4
81,0.0,0/4
51,0.0,0/3
54,0.0,0/3
55,0.0,0/3
56,0.0,0/3
57,0.0,0/3
58,0.0,0/3
59,0.0,0/3
60,0.0,0/3
19,0.0,0/2
24,0.0,0/4
26,0.0,0/4
43,0.0,0/1
44,0.0,0/1
28,0.0,0/2
32,0.0,0/2
12,0.0,0/1
14,0.0,0/1
17,0.0,0/1
18,0.0,0/1
22,1.0,1/1
