mutant_id,pc_score,lengths
5,0.000856898029134533,3/3501
7,0.0,0/3222
9,0.0,0/3222
16,0.0,0/3222
17,0.0,0/2870
115,0.0008441193021947102,3/3554
116,0.0008441193021947102,3/3554
121,0.0008441193021947102,3/3554
126,0.0008441193021947102,3/3554
127,0.0008441193021947102,3/3554
129,0.0008441193021947102,3/3554
131,0.000856898029134533,3/3501
136,0.0009419152276295133,3/3185
137,0.0009422110552763819,3/3184
23,0.006521739130434782,3/460
313,0.0,0/1102
314,0.0,0/1122
315,0.0,0/955
316,0.0,0/1122
317,0.0,0/560
318,0.0,0/560
321,0.0,0/1103
334,0.0,0/1117
335,0.0,0/881
337,0.0,0/830
338,0.0,0/883
339,0.0,0/594
342,0.0,0/589
343,0.0,0/587
345,0.0,0/589
388,0.0,0/770
389,0.0,0/772
391,0.0,0/777
406,0.0,0/628
1,0.0,0/107
2,0.0,0/125
20,0.0,0/437
331,0.0,0/570
336,0.0,0/685
307,0.0024875621890547263,1/402
312,0.0018552875695732839,1/539
272,0.009554140127388535,3/314
319,0.0,0/88
322,0.0,0/88
413,0.0,0/63
414,0.0,0/68
415,0.0,0/48
416,0.0,0/67
417,0.0,0/95
418,0.0,0/67
420,0.0,0/95
271,0.011857707509881422,3/253
274,0.011857707509881422,3/253
396,0.0,0/511
409,0.0,0/511
324,0.0,0/37
330,0.0,0/37
333,0.0,0/37
261,0.0,0/1
21,0.0,0/2
24,0.0,0/12
26,0.0,0/4
27,0.0,0/29
31,0.0,0/4
32,0.0,0/10
34,0.0,0/1
104,0.0,0/9
105,0.0,0/23
107,0.0,0/88
108,0.0,0/88
109,0.0,0/88
187,0.0,0/12
188,0.0,0/12
191,0.0,0/3
193,0.0,0/3
194,0.0,0/4
195,0.0,0/3
196,0.0,0/3
197,0.0,0/3
198,0.0,0/3
199,0.0,0/4
200,0.0,0/4
201,0.0,0/5
202,0.0,0/5
203,0.0,0/4
204,0.0,0/4
205,0.0,0/15
206,0.0,0/4
207,0.0,0/5
208,0.0,0/5
209,0.0,0/4
210,0.0,0/4
211,0.0,0/2
212,0.0,0/2
213,0.0,0/5
214,0.0,0/6
215,0.0,0/4
216,0.0,0/5
217,0.0,0/6
218,0.0,0/5
219,0.0,0/2
220,0.0,0/5
221,0.0,0/5
222,0.0,0/2
223,0.0,0/2
224,0.0,0/4
225,0.0,0/4
227,0.0,0/1
228,0.0,0/4
229,0.0,0/1
230,0.0,0/1
231,0.0,0/1
232,0.0,0/1
233,0.0,0/1
236,0.0,0/1
237,0.0,0/1
238,0.0,0/1
239,0.0,0/1
240,0.0,0/1
241,0.0,0/1
242,0.0,0/1
243,0.0,0/1
246,0.0,0/1
251,0.0,0/31
253,0.0,0/31
254,0.0,0/31
255,0.0,0/31
256,0.0,0/31
257,0.0,0/31
267,0.0,0/2
132,0.0,0/6
270,0.0,0/4
269,0.0,0/3
309,0.025,1/40
102,0.0,0/4
103,0.0,0/4
106,0.0,0/4
6,0.0,0/8
144,0.0,0/11
145,0.0,0/12
146,0.0,0/10
150,0.0,0/10
151,0.0,0/9
265,0.0,0/1
19,0.0,0/2
111,0.0,0/1
433,0.0,0/24
434,0.0,0/24
435,0.0,0/12
266,0.0,0/5
273,0.08571428571428572,3/35
287,0.08333333333333333,1/12
288,0.058823529411764705,1/17
289,0.07692307692307693,1/13
290,0.08333333333333333,1/12
293,0.07692307692307693,1/13
279,0.0,0/9
284,0.0,0/9
276,0.0,0/7
281,0.0,0/7
286,0.0,0/7
291,0.0,0/7
