mutant_id,pc_score,lengths
161,0.0,0/5
155,0.0,0/6
437,0.0,0/10
690,0.0,0/12
788,0.0,0/13
144,0.0,0/4
476,0.0,0/5
649,0.0,0/8
406,0.0,0/2
854,0.0,0/12
751,0.0,0/11
891,0.0,0/1
410,0.0,0/10
695,0.0,0/8
676,0.0,0/11
763,0.0,0/18
376,0.0,0/14
434,0.0,0/10
839,0.0,0/12
509,0.0,0/4
791,0.0,0/13
580,0.0,0/4
680,0.0,0/8
702,0.0,0/8
776,0.0,0/6
749,0.0,0/11
516,0.0,0/4
655,0.0,0/8
447,0.0,0/6
367,0.5,1/2
533,0.0,0/5
719,0.0,0/8
716,0.0,0/11
487,0.0,0/8
828,0.0,0/9
677,0.0,0/11
495,0.0,0/5
357,0.0,0/5
616,0.0,0/6
596,0.0,0/4
830,0.0,0/9
158,0.0,0/4
620,0.0,0/9
905,0.0,0/29
173,0.0,0/4
881,0.0,0/5
450,0.0,0/10
661,0.0,0/8
179,0.0,0/5
805,0.0,0/4
618,0.0,0/1
382,0.0,0/14
361,0.5,1/2
909,0.0,0/29
640,0.0,0/8
177,0.0,0/5
358,0.0,0/1
736,0.0,0/11
501,0.0,0/5
864,0.0,0/9
743,0.0,0/11
694,0.0,0/8
836,0.0,0/9
806,0.0,0/4
471,0.0,0/5
619,0.0,0/10
528,0.0,0/5
794,0.0,0/14
481,0.0,0/5
373,0.0,0/6
526,0.0,0/5
105,0.0,0/5
760,0.0,0/18
464,0.0,0/5
589,0.0,0/4
873,0.0,0/2
133,0.0,0/5
600,0.0,0/15
626,0.0,0/12
601,0.0,0/12
573,0.0,0/4
488,0.0,0/9
521,0.0,0/4
796,0.0,0/14
889,0.0,0/1
395,0.03333333333333333,1/30
151,0.0,0/4
462,0.0,0/5
773,0.0,0/5
470,0.0,0/5
482,0.0,0/5
826,0.0,0/12
693,0.0,0/8
530,0.0,0/5
396,0.0,0/10
541,0.0,0/5
154,0.0,0/5
592,0.0,0/4
667,0.0,0/11
645,0.0,0/11
739,0.0,0/8
809,0.0,0/9
699,0.0,0/11
780,0.0,0/6
782,0.0,0/6
629,0.0,0/9
820,0.0,0/12
518,0.0,0/4
572,0.0,0/4
899,1.0,1/1
519,0.0,0/4
653,0.0,0/11
703,0.0,0/8
777,0.0,0/5
112,0.0,0/4
577,0.0,0/4
817,0.0,0/12
913,1.0,1/1
781,0.0,0/5
906,0.0,0/29
853,0.0,0/12
442,0.0,0/10
381,0.0,0/14
140,0.0,0/5
162,0.0,0/5
757,0.0,0/11
400,0.0,0/4
540,0.0,0/5
704,0.0,0/12
448,0.0,0/6
683,0.0,0/12
439,0.0,0/10
469,0.0,0/5
