mutant_id,pc_score,lengths
230,0.0,0/7
268,0.0,0/2
247,0.0,0/294
18,0.0,0/3
144,0.0,0/1
28,0.0,0/6
165,0.0,0/144
9,0.0,0/466
228,0.0,0/17
24,0.0,0/466
270,0.0,0/91
130,0.0,0/2
56,0.0,0/286
237,0.0,0/18
79,0.0,0/430
150,0.0,0/10
256,0.0,0/11
84,0.0,0/3
23,0.0,0/466
259,0.0,0/1
160,0.0,0/147
125,0.0,0/5
220,0.0,0/2
266,0.0,0/202
170,0.0,0/1
265,0.0,0/7
245,0.0,0/278
267,0.0,0/1
261,0.0,0/73
257,0.0,0/11
3,0.0,0/1
244,0.0,0/290
243,0.0,0/278
80,0.0,0/429
205,0.0,0/261
209,0.0,0/306
258,0.0,0/143
22,0.0,0/2
145,0.0,0/5
206,0.0,0/280
55,0.0,0/45
100,0.0,0/2
11,0.0,0/10
224,0.0,0/1
57,0.0,0/311
274,0.0,0/163
17,0.0,0/1
115,0.0,0/1
37,0.0,0/11
27,0.0,0/430
212,0.0,0/18
92,0.0,0/273
105,0.0,0/209
81,0.0,0/3
236,0.0,0/18
272,0.0,0/91
50,0.0,0/1
111,0.0,0/114
93,0.0,0/263
194,0.0,0/11
90,0.0,0/429
184,0.0,0/11
33,0.0,0/11
15,0.0,0/3
146,0.0,0/5
207,0.0,0/306
26,0.0,0/466
51,0.0,0/1
253,0.0,0/11
187,0.0,0/11
44,0.0,0/95
108,0.0,0/175
151,0.0,0/93
215,0.0,0/2
248,0.0,0/278
99,0.0,0/209
88,0.0,0/429
176,0.0,0/11
135,0.0,0/32
217,0.0,0/17
118,0.0,0/18
133,0.0,0/16
83,0.0,0/429
250,0.0,0/216
54,0.0,0/3
192,0.0,0/1
40,0.0,0/7
127,0.0,0/12
129,0.0,0/13
214,0.0,0/18
97,0.0,0/273
142,0.0,0/1
113,0.0,0/200
69,0.0,0/2
138,0.0,0/1
96,0.0,0/274
94,0.0,0/273
186,0.0,0/11
74,0.0,0/2
112,0.0,0/144
13,0.0,0/1
246,0.0,0/11
91,0.0,0/273
87,0.0,0/315
120,0.0,0/19
159,0.0,0/9
41,0.0,0/22
188,0.0,0/11
134,0.0,0/20
66,0.0,0/2
232,0.0,0/16
229,0.0,0/17
211,0.0,0/306
71,0.0,0/2
163,0.0,0/9
202,0.0,0/3
2,0.0,0/466
63,0.0,0/238
153,0.0,0/1
249,0.0,0/263
173,0.0,0/11
183,0.0,0/11
264,0.0,0/202
89,0.0,0/429
7,0.0,0/2
117,0.0,0/1
14,0.0,0/1
1,0.0,0/466
234,0.0,0/18
203,0.0,0/6
39,0.0,0/12
25,0.0,0/22
167,0.0,0/1
139,0.0,0/1
85,0.0,0/429
191,0.0,0/11
195,0.0,0/1
260,0.0,0/112
221,0.0,0/1
174,0.0,0/11
149,0.0,0/11
95,0.0,0/273
16,0.0,0/2
104,0.0,0/1
161,0.0,0/1
61,0.0,0/11
59,0.0,0/1
52,0.0,0/45
45,0.0,0/315
78,0.0,0/2
10,0.0,0/2
147,0.0,0/4
131,0.0,0/33
213,0.0,0/17
107,0.0,0/203
136,0.0,0/2
166,0.0,0/1
223,0.0,0/1
109,0.0,0/202
271,0.0,0/9
64,0.0,0/466
6,0.0,0/1
148,0.0,0/10
154,0.0,0/1
98,0.0,0/1
121,0.0,0/17
21,0.0,0/3
231,0.0,0/17
106,0.0,0/415
4,0.0,0/466
157,0.0,0/1
119,0.0,0/17
76,0.0,0/2
273,0.0,0/9
86,0.0,0/429
204,0.0,0/3
62,0.0,0/11
251,0.0,0/11
46,0.0,0/237
8,0.0,0/2
116,0.0,0/1
103,0.0,0/209
20,0.0,0/2
158,0.0,0/1
48,0.0,0/1
68,0.0,0/2
101,0.0,0/2
262,0.0,0/1
72,0.0,0/2
73,0.0,0/2
218,0.0,0/280
42,0.0,0/42
275,0.0,0/200
164,0.0,0/127
67,0.0,0/2
201,0.0,0/5
124,0.0,0/50
255,0.0,0/11
175,0.0,0/1
155,0.0,0/9
208,0.0,0/4
123,0.0,0/35
199,0.0,0/11
180,0.0,0/1
252,0.0,0/11
200,0.0,0/3
140,0.0,0/4
58,0.0,0/74
110,0.0,0/20
227,0.0,0/16
122,0.0,0/30
5,0.0,0/1
269,0.0,0/13
126,0.0,0/12
162,0.0,0/9
38,0.0,0/7
240,0.0,0/18
233,0.0,0/17
49,0.0,0/286
128,0.0,0/8
235,0.0,0/19
238,0.0,0/19
19,0.0,0/3
43,0.0,0/36
132,0.0,0/34
47,0.0,0/1
178,0.0,0/1
143,0.0,0/4
239,0.0,0/18
12,0.0,0/5
