mutant_id,pc_score,lengths
153,0.0,0/1
225,0.0,0/1
147,0.0,0/1
46,0.0,0/5
211,0.0,0/13
116,0.0,0/17
190,0.0,0/25
204,0.0,0/1
279,0.0,0/1
87,0.0,0/27
152,0.0,0/1
104,0.0,0/1
44,0.0,0/5
179,0.0,0/6
175,0.0,0/1
143,0.0,0/19
230,0.0,0/2
232,0.0,0/2
86,0.0,0/27
220,0.0,0/3
12,0.0,0/34
283,0.0,0/1
7,0.0,0/3
173,0.0,0/4
282,0.0,0/1
29,0.0,0/5
93,0.0,0/1
209,0.0,0/13
259,0.0,0/1
18,0.0,0/3
100,0.0,0/20
187,0.0,0/25
20,0.0,0/4
205,0.0,0/1
161,0.0,0/1
19,0.25,1/4
265,0.0,0/24
77,0.0,0/4
92,0.0,0/1
65,0.0,0/1
63,0.0,0/1
53,0.0,0/5
183,0.0,0/11
234,0.0,0/2
71,0.0,0/4
219,0.0,0/3
221,0.0,0/13
276,0.0,0/1
195,0.0,0/1
268,0.0,0/4
186,0.0,0/1
185,0.0,0/3
62,0.0,0/4
78,0.0,0/4
169,0.0,0/23
126,0.0,0/12
272,0.0,0/1
40,0.0,0/2
85,0.0,0/23
54,0.0,0/1
197,0.0,0/23
198,0.0,0/1
163,0.0,0/1
69,0.0,0/1
30,0.0,0/5
199,0.0,0/1
66,0.0,0/1
181,0.0,0/23
16,0.125,1/8
13,0.0,0/33
280,0.0,0/1
108,0.0,0/2
64,0.0,0/4
105,0.0,0/18
10,0.02857142857142857,1/35
27,0.0,0/33
50,0.0,0/2
83,0.0,0/5
191,0.0,0/25
176,0.0,0/23
15,0.0,0/13
135,0.0,0/18
210,0.0,0/7
79,0.0,0/4
91,0.0,0/25
263,0.0,0/2
284,0.0,0/1
1,0.0,0/36
11,0.0,0/34
14,0.0,0/33
188,0.0,0/25
70,0.0,0/1
111,0.0,0/16
267,0.0,0/7
193,0.0,0/25
121,0.0,0/18
136,0.0,0/18
273,0.0,0/1
2,0.0,0/1
57,0.0,0/4
47,0.0,0/3
95,0.0,0/1
162,0.0,0/23
271,0.0,0/17
58,0.0,0/5
90,0.0,0/25
203,0.0,0/13
158,0.0,0/1
157,0.0,0/11
159,0.0,0/23
22,0.0,0/3
75,0.0,0/4
177,0.0,0/6
37,0.0,0/2
89,0.0,0/27
117,0.0,0/2
31,0.0,0/5
21,0.0,0/3
166,0.0,0/2
49,0.0,0/3
17,0.0,0/28
72,0.0,0/4
80,0.0,0/5
165,0.0,0/1
215,0.0,0/3
61,0.0,0/4
212,0.0,0/3
172,0.0,0/3
213,0.0,0/3
142,0.0,0/18
43,0.0,0/2
35,0.0,0/2
33,0.0,0/5
84,0.0,0/5
130,0.0,0/16
42,0.0,0/2
103,0.0,0/1
214,0.0,0/3
8,0.0,0/1
67,0.0,0/1
189,0.0,0/1
88,0.0,0/27
68,0.0,0/3
151,0.0,0/23
223,0.0,0/13
184,0.0,0/25
264,1.0,1/1
208,0.0,0/13
216,0.0,0/3
131,0.0,0/3
155,0.0,0/25
222,0.0,0/13
24,0.0,0/3
56,0.0,0/1
97,0.0,0/2
275,0.0,0/1
262,0.0,0/2
156,0.0,0/11
148,0.0,0/1
96,0.0,0/14
170,0.0,0/3
167,0.0,0/23
36,0.0,0/5
200,0.0,0/11
192,0.0,0/25
278,0.0,0/1
76,0.0,0/4
261,0.0,0/1
28,0.0,0/5
125,0.0,0/5
51,0.0,0/5
101,0.0,0/1
226,0.0,0/2
229,0.0,0/2
145,0.0,0/18
218,0.0,0/3
202,0.0,0/24
38,0.0,0/2
73,0.0,0/4
180,0.0,0/6
281,0.0,0/1
25,0.0,0/3
94,0.0,0/1
270,0.0,0/18
26,0.0,0/33
98,0.0,0/2
266,0.0,0/7
174,0.0,0/23
39,0.0,0/5
206,0.0,0/13
168,0.0,0/1
160,0.0,0/2
34,0.0,0/5
52,0.0,0/2
9,0.02857142857142857,1/35
102,0.0,0/1
260,0.0,0/1
235,0.0,0/2
112,0.0,0/1
3,0.0,0/1
269,0.0,0/4
224,0.0,0/2
122,0.0,0/3
231,0.0,0/2
74,0.0,0/4
23,0.25,1/4
217,0.0,0/3
182,0.0,0/11
45,0.0,0/2
