mutant_id,pc_score,lengths
3,0.0,0/1
34,0.0,0/1
437,0.0,0/1
274,0.0,0/1
155,0.0,0/2
385,0.0,0/1
215,0.25,1/4
202,0.3333333333333333,1/3
406,0.0,0/1
345,0.16666666666666666,1/6
410,0.0,0/1
198,0.0,0/1
317,0.0,0/2
376,0.2,1/5
434,0.0,0/1
28,0.0,0/2
302,0.0,0/2
192,0.0,0/1
393,0.0,0/1
181,0.16666666666666666,1/6
352,0.16666666666666666,1/6
367,0.0,0/1
412,0.0,0/1
38,0.0,0/1
299,0.0,0/2
229,0.25,1/4
207,0.16666666666666666,1/6
428,0.0,0/2
245,0.0,0/1
357,0.3333333333333333,1/3
144,0.0,0/1
309,0.0,0/1
262,0.3333333333333333,1/3
221,0.0,0/1
355,0.16666666666666666,1/6
173,0.0,0/1
119,0.0,0/1
415,0.0,0/1
209,0.3333333333333333,1/3
366,0.0,0/4
231,0.0,0/3
247,0.5,1/2
361,0.5,1/2
238,0.0,0/3
89,0.0,0/1
177,0.5,1/2
358,0.0,0/1
55,0.0,0/1
338,0.0,0/2
457,0.0,0/2
391,0.0,0/1
360,0.5,1/2
255,0.16666666666666666,1/6
285,0.5,1/2
8,0.0,0/1
373,0.25,1/4
253,0.16666666666666666,1/6
248,0.16666666666666666,1/6
464,0.0,0/2
398,0.0,0/1
318,0.0,0/2
157,0.0,0/2
185,0.25,1/4
395,0.0,0/1
151,0.0,0/1
452,0.0,0/2
462,0.0,0/1
222,0.0,0/1
328,0.0,0/2
118,0.0,0/1
321,0.0,0/2
396,0.0,0/1
371,0.25,1/4
377,0.2,1/5
210,0.16666666666666666,1/6
158,0.0,0/2
199,0.5,1/2
375,0.0,0/2
77,0.0,0/1
400,0.0,0/1
301,0.0,0/2
63,0.0,0/1
343,0.16666666666666666,1/6
442,0.0,0/1
200,0.25,1/4
290,0.0,0/2
394,0.0,0/1
463,0.0,0/2
413,0.0,0/1
448,0.0,0/2
259,0.16666666666666666,1/6
289,0.0,0/2
330,0.0,0/2
204,0.0,0/4
49,0.0,0/1
75,0.0,0/1
110,0.0,0/1
240,0.0,0/1
