mutant_id,pc_score,lengths
712,0.0,0/3
1050,0.0,0/1
587,0.0,0/2
1231,0.0,0/3
512,0.0,0/1
533,0.041666666666666664,1/24
44,0.002824858757062147,1/354
862,0.0,0/26
801,0.038461538461538464,1/26
1135,0.0,0/2
610,0.0,0/1
911,0.0,0/1
254,0.0,0/6
612,0.0,0/44
249,0.0,0/255
787,0.0,0/1
818,0.0,0/41
515,0.0,0/1
58,0.0027397260273972603,1/365
618,0.0,0/118
1369,0.0,0/29
212,0.004048582995951417,1/247
934,0.0,0/1
1317,0.0,0/47
1013,0.0,0/25
100,0.0,0/4
964,0.0,0/1
259,0.0,0/17
794,0.012048192771084338,1/83
384,0.0,0/12
35,0.0032258064516129032,1/310
499,0.0,0/1
1185,0.0,0/3
1120,0.0,0/7
805,0.0,0/7
1248,0.0,0/2
146,0.0,0/2
208,0.003389830508474576,1/295
103,0.0044444444444444444,1/225
762,0.0,0/5
1242,0.0,0/2
106,0.0,0/7
692,0.0,0/1
872,0.0,0/6
538,0.041666666666666664,1/24
865,0.0,0/18
261,0.0,0/17
74,0.0,0/4
185,0.004149377593360996,1/241
283,0.0,0/2
919,0.0,0/5
206,0.0,0/13
853,0.0,0/1
844,0.0,0/2
502,0.0,0/1
978,0.0,0/1
123,0.0,0/3
198,0.004081632653061225,1/245
1131,0.0,0/1
999,0.0,0/1
834,0.0,0/1
1146,0.0,0/2
1181,0.0,0/3
402,0.0,0/6
386,0.0,0/11
994,0.0,0/1
689,0.07692307692307693,1/13
229,0.005376344086021506,1/186
918,0.0,0/5
824,0.0,0/36
796,0.012048192771084338,1/83
608,0.0,0/2
682,0.0,0/1
887,0.0,0/2
86,0.0,0/3
1186,0.0,0/2
133,0.0,0/3
61,0.0,0/1
598,0.0,0/18
8,0.002890173410404624,1/346
1211,0.0,0/62
961,0.0,0/4
1250,0.0,0/2
1060,0.0,0/1
935,0.0,0/3
165,0.0,0/1
16,0.0,0/1
1217,0.0,0/62
1365,0.0,0/11
307,0.0,0/1
84,0.004219409282700422,1/237
1254,0.0,0/2
711,0.0,0/7
1294,0.0,0/1
866,0.0,0/1
895,0.0,0/3
622,0.0,0/116
59,0.005319148936170213,1/188
1116,0.0,0/7
492,0.0,0/1
218,0.0,0/1
644,0.0,0/2
819,0.0,0/1
69,0.0033003300330033004,1/303
1372,0.0,0/1
1105,0.0,0/5
1149,0.0,0/1
503,0.0,0/1
372,0.0,0/6
518,0.0,0/2
102,0.0,0/28
1173,0.0,0/1
957,0.0,0/4
130,0.0,0/3
421,0.00980392156862745,1/102
1099,0.0,0/1
132,0.0,0/2
740,0.0,0/205
169,0.0027397260273972603,1/365
57,0.0,0/17
498,0.0,0/1
177,0.0027472527472527475,1/364
690,0.0,0/53
836,0.0,0/2
879,0.0,0/2
392,0.0,0/1
1374,0.0,0/5
409,0.0,0/1
316,0.0,0/1
931,0.0,0/1
1239,0.0,0/3
623,0.0,0/2
1209,0.0,0/50
17,0.002824858757062147,1/354
289,0.007142857142857143,1/140
929,0.0,0/1
150,0.0,0/2
592,0.05263157894736842,1/19
717,0.0,0/2
1373,0.0,0/2
1148,0.0,0/1
932,0.0,0/1
638,0.0,0/118
62,0.0027397260273972603,1/365
681,0.0,0/2
816,0.0,0/41
183,0.0027624309392265192,1/362
1004,0.0,0/1
563,0.0,0/1
419,0.0,0/2
215,0.0,0/1
371,0.0,0/2
661,0.0,0/2
209,0.0,0/1
417,0.0,0/2
98,0.0,0/3
1100,0.0,0/2
572,0.038461538461538464,1/26
1328,0.0,0/5
408,0.0,0/1
817,0.0,0/57
1214,0.0,0/3
1076,0.0,0/5
46,0.0,0/1
2,0.0028089887640449437,1/356
886,0.0,0/4
1355,0.0,0/5
