mutant_id,pc_score,lengths
18,0.0,0/7
247,0.0,0/2
144,0.0,0/1
28,0.0,0/2
17,0.0,0/1
9,0.0,0/41
196,0.0,0/2
51,0.0,0/2
293,0.0,0/13
130,0.0,0/1
56,0.0,0/11
79,0.0,0/4
183,0.0,0/1
202,0.0,0/1
23,0.0,0/7
141,0.0,0/1
160,0.0,0/5
125,0.0,0/1
220,0.0,0/1
146,0.0,0/2
245,0.0,0/2
198,0.0,0/13
291,0.0,0/41
46,0.0,0/2
243,0.0,0/2
80,0.0,0/17
205,0.0,0/2
209,0.0,0/2
22,0.0,0/7
145,0.0,0/1
206,0.0,0/2
5,0.0,0/22
58,0.0,0/11
11,0.0,0/21
224,0.0,0/9
296,0.0,0/9
104,0.0,0/1
84,0.0,0/44
228,0.0,0/2
181,0.0,0/1
226,0.0,0/2
115,0.0,0/1
37,0.0,0/19
27,0.0,0/17
212,0.0,0/1
92,0.0,0/1
105,0.0,0/2
81,0.0,0/21
108,0.0,0/2
50,0.0,0/2
29,0.0,0/2
298,0.0,0/5
93,0.0,0/3
295,0.0,0/2
33,0.0,0/2
15,0.0,0/1
156,0.0,0/1
197,0.0,0/13
221,0.0,0/1
44,0.0,0/16
65,0.0,0/21
64,0.0,0/21
151,0.0,0/2
215,0.0,0/4
248,0.0,0/2
99,0.0,0/3
88,0.0,0/44
176,0.0,0/2
217,0.0,0/1
300,0.0,0/4
118,0.0,0/1
133,0.0,0/2
83,0.0,0/1
252,0.0,0/44
54,0.0,0/2
32,0.0,0/2
40,0.0,0/6
127,0.0,0/1
35,0.0,0/2
214,0.0,0/1
97,0.0,0/3
111,0.0,0/1
142,0.0,0/1
113,0.0,0/1
69,0.0,0/20
138,0.0,0/1
96,0.0,0/3
94,0.0,0/3
74,0.0,0/20
112,0.0,0/1
13,0.0,0/1
246,0.0,0/2
91,0.0,0/37
87,0.0,0/44
159,0.0,0/1
60,0.0,0/6
230,0.0,0/1
66,0.0,0/4
232,0.0,0/1
299,0.0,0/4
229,0.0,0/1
34,0.0,0/2
294,0.0,0/7
48,0.0,0/2
71,0.0,0/33
114,0.0,0/1
85,0.0,0/44
63,0.0,0/6
153,0.0,0/1
77,0.0,0/21
173,0.0,0/7
150,0.0,0/5
157,0.0,0/1
89,0.0,0/44
7,0.0,0/38
117,0.0,0/1
14,0.0,0/1
1,0.0,0/44
234,0.0,0/1
203,0.0,0/2
39,0.0,0/6
25,0.0,0/17
53,0.0,0/11
139,0.0,0/1
195,0.0,0/1
110,0.0,0/2
75,0.0,0/17
174,0.0,0/2
192,0.0,0/13
149,0.0,0/1
95,0.0,0/3
16,0.0,0/1
193,0.0,0/2
236,0.0,0/1
52,0.0,0/2
45,0.0,0/2
78,0.0,0/4
10,0.0,0/3
147,0.0,0/5
131,0.0,0/1
128,0.0,0/1
3,0.0,0/6
223,0.0,0/1
6,0.0,0/44
210,0.0,0/2
154,0.0,0/1
98,0.0,0/3
21,0.0,0/1
231,0.0,0/1
106,0.0,0/15
4,0.0,0/44
119,0.0,0/3
76,0.0,0/19
177,0.0,0/2
86,0.0,0/36
204,0.0,0/2
102,0.0,0/2
101,0.0,0/15
62,0.0,0/39
251,0.0,0/1
244,0.0,0/2
59,0.0,0/41
129,0.0,0/1
116,0.0,0/1
20,0.0,0/1
158,0.0,0/3
211,0.0,0/1
68,0.0,0/21
297,0.0,0/6
179,0.0,0/7
72,0.0,0/19
73,0.0,0/20
218,0.0,0/1
42,0.0,0/16
216,0.0,0/1
67,0.0,0/21
242,0.0,0/2
124,0.0,0/1
155,0.0,0/3
292,0.0,0/9
208,0.0,0/2
207,0.0,0/2
70,0.0,0/36
8,0.0,0/44
200,0.0,0/1
140,0.0,0/1
2,0.0,0/44
126,0.0,0/1
241,0.0,0/2
30,0.0,0/2
100,0.0,0/16
38,0.0,0/1
240,0.0,0/2
233,0.0,0/1
49,0.0,0/2
213,0.0,0/1
235,0.0,0/1
19,0.0,0/6
250,0.0,0/1
31,0.0,0/2
132,0.0,0/3
47,0.0,0/2
178,0.0,0/7
12,0.0,0/1
36,0.0,0/5
57,0.0,0/2
238,0.0,0/2
143,0.0,0/1
