mutant_id,pc_score,lengths
3,0.14285714285714285,1/7
4,0.3333333333333333,1/3
5,0.037037037037037035,1/27
8,0.037037037037037035,1/27
12,0.037037037037037035,1/27
24,0.5,1/2
28,0.5,1/2
34,0.0,0/1
42,0.5,1/2
57,0.16666666666666666,1/6
59,0.0,0/1
60,0.0,0/1
61,0.0,0/3
64,0.0,0/1
65,0.0,0/3
66,0.0,0/1
80,0.037037037037037035,1/27
81,0.037037037037037035,1/27
83,0.037037037037037035,1/27
84,0.037037037037037035,1/27
85,0.037037037037037035,1/27
98,0.037037037037037035,1/27
100,0.037037037037037035,1/27
104,0.037037037037037035,1/27
11,0.125,1/8
102,0.05,1/20
105,0.05,1/20
1,0.05555555555555555,1/18
2,0.05555555555555555,1/18
68,0.06666666666666667,1/15
71,0.06666666666666667,1/15
94,0.06666666666666667,1/15
107,0.05555555555555555,1/18
108,0.05555555555555555,1/18
110,0.05,1/20
118,0.05,1/20
121,0.045454545454545456,1/22
123,0.045454545454545456,1/22
136,0.06666666666666667,1/15
139,0.06666666666666667,1/15
148,0.045454545454545456,1/22
149,0.045454545454545456,1/22
151,0.045454545454545456,1/22
152,0.045454545454545456,1/22
153,0.045454545454545456,1/22
164,0.06666666666666667,1/15
168,0.045454545454545456,1/22
170,0.045454545454545456,1/22
172,0.058823529411764705,1/17
174,0.045454545454545456,1/22
175,0.058823529411764705,1/17
36,0.0,0/1
45,0.0,0/1
63,0.0,0/2
67,0.0,0/2
109,0.3333333333333333,1/3
120,0.3333333333333333,1/3
122,0.2,1/5
10,0.0,0/1
112,0.3333333333333333,1/3
115,0.3333333333333333,1/3
113,0.0,0/1
114,1.0,1/1
116,1.0,1/1
119,1.0,1/1
124,1.0,1/1
125,1.0,1/1
126,1.0,1/1
128,1.0,1/1
129,1.0,1/1
130,1.0,1/1
131,1.0,1/1
132,1.0,1/1
133,1.0,1/1
134,1.0,1/1
135,1.0,1/1
150,1.0,1/1
156,1.0,1/1
167,1.0,1/1
171,1.0,1/1
21,0.5,1/2
22,0.5,1/2
25,0.5,1/2
32,0.0,0/1
9,1.0,1/1
13,1.0,1/1
14,1.0,1/1
16,1.0,1/1
17,1.0,1/1
18,1.0,1/1
19,1.0,1/1
20,1.0,1/1
30,1.0,1/1
35,1.0,1/1
37,1.0,1/1
38,1.0,1/1
40,1.0,1/1
41,1.0,1/1
44,1.0,1/1
50,1.0,1/1
55,1.0,1/1
82,1.0,1/1
88,1.0,1/1
97,1.0,1/1
101,1.0,1/1
