mutant_id,pc_score,lengths
33,0.0,0/6
57,0.0,0/3
22,0.0,0/2
9,0.0,0/1
11,0.0,0/5
53,0.0,0/4
68,0.0,0/8
67,0.0,0/4
35,0.0,0/3
20,0.0,0/1
49,0.0,0/4
1,0.0,0/1
72,0.0,0/9
52,0.0,0/1
51,0.0,0/1
58,0.0,0/1
28,0.0,0/1
45,0.0,0/1
10,0.0,0/9
71,0.0,0/11
7,0.0,0/1
70,0.0,0/8
60,0.0,0/2
66,0.0,0/7
5,0.0,0/9
40,0.0,0/2
29,0.0,0/1
50,0.0,0/2
59,0.0,0/5
65,0.0,0/3
47,0.0,0/3
48,0.0,0/6
39,0.0,0/8
13,0.0,0/5
64,0.0,0/3
26,0.0,0/1
43,0.0,0/6
46,0.0,0/1
38,0.0,0/3
62,0.0,0/5
27,0.0,0/1
69,0.0,0/11
73,0.0,0/11
63,0.0,0/2
61,0.0,0/1
