mutant_id,pc_score,lengths
18,0.0,0/147
20,0.0,0/222
23,0.0,0/221
27,0.0,0/178
52,0.002036659877800407,1/491
8,0.0,0/567
9,0.0,0/605
10,0.0,0/605
11,0.0016366612111292963,1/611
47,0.14285714285714285,1/7
48,0.0,0/3
37,0.16666666666666666,1/6
42,0.16666666666666666,1/6
46,0.2,1/5
49,0.3333333333333333,1/3
31,0.058823529411764705,1/17
32,0.058823529411764705,1/17
33,0.16666666666666666,1/6
39,0.16666666666666666,1/6
41,0.16666666666666666,1/6
43,0.0,0/4
17,0.0,0/284
21,0.0,0/371
29,0.0,0/362
30,0.0,0/363
3,0.0032679738562091504,1/306
51,0.0,0/18
13,0.0,0/8
14,0.0,0/7
15,0.0,0/7
26,0.0,0/310
12,0.0,0/16
34,0.14285714285714285,1/7
35,0.16666666666666666,1/6
38,0.16666666666666666,1/6
40,0.16666666666666666,1/6
4,0.0031446540880503146,1/318
53,0.003134796238244514,1/319
50,0.0,0/136
6,0.003257328990228013,1/307
1,0.003257328990228013,1/307
22,0.0,0/200
5,0.0032679738562091504,1/306
7,0.06666666666666667,1/15
2,0.0032679738562091504,1/306
16,0.0,0/145
19,0.0,0/191
24,0.0,0/172
25,0.0,0/172
28,0.0,0/172
36,0.25,1/4
44,0.25,1/4
45,0.0,0/2
