mutant_id,pc_score,lengths
7,0.0,0/16
34,0.0,0/39
35,0.0,0/3
37,0.0,0/65
40,0.0,0/78
45,0.0,0/79
6,0.0,0/41
23,0.0,0/95
24,0.0,0/3
67,0.0,0/16
68,0.0,0/16
70,0.0,0/16
71,0.0,0/16
72,0.0,0/16
5,0.0,0/7
29,0.0,0/5
15,0.0,0/66
16,0.0,0/8
17,0.0,0/9
28,0.0,0/3
3,0.0,0/114
4,0.0,0/123
22,0.0,0/268
25,0.0,0/221
1,0.0,0/180
12,0.0,0/190
14,0.0,0/189
30,0.0,0/25
36,0.0,0/23
42,0.0,0/23
44,0.0,0/23
46,0.0,0/4
32,0.0,0/20
33,0.0,0/1
38,0.0,0/23
41,0.0,0/23
43,0.0,0/24
48,0.0,0/46
49,0.0,0/27
52,0.0,0/27
54,0.0,0/27
57,0.0,0/3
51,0.0,0/112
56,0.0,0/112
61,0.0,0/27
62,0.0,0/2
69,0.0,0/5
8,0.0,0/8
9,0.0,0/8
58,0.0,0/27
59,0.0,0/1
60,0.0,0/108
11,0.0,0/188
47,0.0,0/27
53,0.0,0/27
55,0.0,0/27
19,0.0,0/61
31,0.0,0/24
63,0.0,0/13
65,0.0,0/11
20,0.0,0/94
21,0.0,0/1
26,0.0,0/3
10,0.0,0/10
66,0.0,0/10
13,0.005291005291005291,1/189
39,0.0,0/21
50,0.0,0/26
2,0.0,0/9
64,0.0,0/8
27,0.0,0/2
18,0.0,0/1
