mutant_id,pc_score,lengths
382,0.15384615384615385,6/39
635,0.0,0/2
606,0.0,0/6
332,0.0,0/4
600,0.027777777777777776,6/216
46,0.0,0/1
629,0.0,0/3
343,0.0,0/5
116,0.0,0/1
454,0.0,0/21
430,0.0,0/5
475,0.0,0/6
632,0.0,0/7
626,0.0,0/2
407,0.0,0/7
590,0.027777777777777776,6/216
44,0.0,0/1
611,0.0,0/1
143,0.0,0/1
232,0.0,0/1
86,0.0,0/1
431,0.13636363636363635,6/44
12,0.027777777777777776,6/216
283,0.0,0/1
334,0.0,0/5
7,0.0,0/50
631,0.0,0/14
282,0.0,0/3
561,0.027777777777777776,6/216
349,0.0,0/5
255,0.0,0/4
447,0.0,0/6
362,0.0,0/5
496,0.0,0/1
321,0.10909090909090909,6/55
66,0.0,0/2
411,0.13636363636363635,6/44
580,0.027777777777777776,6/216
92,0.0,0/2
80,0.0,0/2
495,0.0,0/3
276,0.0,0/1
65,0.0,0/6
298,0.0,0/1
63,0.0,0/1
53,0.0,0/2
339,0.0,0/5
593,0.027777777777777776,6/216
358,0.0,0/5
76,0.0,0/2
333,0.0,0/5
573,0.0,0/7
16,0.0,0/8
618,0.0,0/2
268,0.0,0/6
341,0.0,0/5
619,0.0,0/2
506,0.0,0/6
250,0.0,0/7
81,0.0,0/1
399,0.13636363636363635,6/44
264,0.0,0/6
237,0.0,0/15
576,0.027777777777777776,6/216
272,0.0,0/3
40,0.0,0/1
628,0.0,0/2
304,0.0,0/5
571,0.0,0/7
285,0.0,0/3
514,0.0,0/4
405,0.0,0/6
306,0.0,0/5
481,0.0,0/6
513,0.0,0/4
570,0.027777777777777776,6/216
458,0.0,0/1
503,0.0,0/6
48,0.0,0/1
624,0.0,0/2
335,0.15384615384615385,6/39
620,0.0,0/1
435,0.13636363636363635,6/44
487,0.0,0/6
280,0.0,0/2
15,0.027777777777777776,6/216
395,0.0,0/6
247,0.09230769230769231,6/65
468,0.0,0/6
464,0.0,0/37
91,0.0,0/1
393,0.1276595744680851,6/47
291,0.0,0/2
85,0.0,0/1
11,0.027777777777777776,6/216
14,0.027777777777777776,6/216
267,0.0,0/1
453,0.0,0/21
425,0.0,0/6
493,0.0,0/3
57,0.0,0/1
239,0.0,0/16
301,0.0,0/1
242,0.0,0/8
416,0.0,0/9
371,0.0,0/5
322,0.11764705882352941,6/51
271,0.0,0/6
585,0.027777777777777776,6/216
478,0.0,0/6
367,0.0,0/5
290,0.0,0/1
309,0.0,0/5
467,0.0,0/35
245,0.08955223880597014,6/67
352,0.0,0/5
303,0.0,0/3
438,0.0,0/1
313,0.0,0/1
37,0.0,0/1
568,0.027777777777777776,6/216
31,0.0,0/6
460,0.0,0/42
599,0.0,0/7
49,0.0,0/1
463,0.0,0/6
72,0.0,0/1
398,0.0,0/6
480,0.0,0/6
381,0.0,0/5
634,0.0,0/8
32,0.0,0/5
560,0.027777777777777776,6/216
451,0.0,0/6
288,0.0,0/5
604,0.0,0/1
558,0.0,0/6
295,0.0,0/1
342,0.0,0/5
43,0.0,0/2
307,0.0,0/5
414,0.0,0/9
434,0.0,0/5
368,0.15384615384615385,6/39
375,0.15384615384615385,6/39
249,0.0,0/51
462,0.0,0/37
470,0.0,0/35
353,0.0,0/5
622,0.0,0/2
494,0.0,0/3
598,0.027777777777777776,6/216
146,0.0,0/1
132,0.0,0/1
328,0.0,0/5
482,0.0,0/3
441,0.0,0/21
419,0.0,0/13
284,0.0,0/3
569,0.027777777777777776,6/216
497,0.0,0/5
377,0.0,0/5
320,0.10909090909090909,6/55
24,0.027777777777777776,6/216
294,0.0,0/1
262,0.0,0/7
244,0.08955223880597014,6/67
583,0.027777777777777776,6/216
427,0.1276595744680851,6/47
443,0.0,0/15
253,0.0,0/17
359,0.0,0/5
36,0.0,0/6
331,0.0,0/4
261,0.0,0/7
387,0.0,0/4
28,0.0,0/6
498,0.0,0/1
59,0.0,0/2
330,0.0,0/4
354,0.0,0/5
581,0.0,0/7
466,0.0,0/35
300,0.0,0/3
336,0.0,0/5
563,0.0,0/7
340,0.0,0/5
38,0.0,0/1
315,0.0,0/6
433,0.0,0/19
388,0.0,0/5
25,0.027777777777777776,6/216
609,0.027777777777777776,6/216
270,0.0,0/2
238,0.0,0/6
26,0.0,0/7
138,0.0,0/1
595,0.0,0/7
373,0.15384615384615385,6/39
34,0.0,0/14
52,0.0,0/2
455,0.0,0/21
248,0.0,0/51
630,0.0,0/1
260,0.0,0/7
483,0.0,0/3
445,0.0,0/6
3,0.0,0/14
379,0.0,0/5
87,0.0,0/1
269,0.0,0/6
591,0.0,0/8
74,0.0,0/1
404,0.13636363636363635,6/44
273,0.0,0/2
302,0.0,0/4
338,0.0,0/5
318,0.10909090909090909,6/55
23,0.0,0/8
409,0.0,0/7
246,0.09230769230769231,6/65
41,0.0,0/1
325,0.06896551724137931,2/29
84,0.0,0/2
277,0.0,0/3
299,0.0,0/5
286,0.0,0/6
319,0.10909090909090909,6/55
559,0.027777777777777776,6/216
297,0.0,0/5
617,0.0,0/1
603,0.0,0/9
410,0.0,0/8
60,0.0,0/2
82,0.0,0/1
279,0.0,0/6
564,0.027777777777777776,6/216
346,0.0,0/5
412,0.0,0/6
380,0.0,0/5
587,0.027777777777777776,6/216
444,0.0,0/17
364,0.0,0/5
312,0.0,0/6
418,0.13636363636363635,6/44
572,0.027777777777777776,6/216
440,0.0,0/4
5,0.0,0/6
350,0.15384615384615385,6/39
500,0.0,0/6
584,0.027777777777777776,6/216
317,0.13333333333333333,6/45
511,0.0,0/4
259,0.0,0/7
18,0.0,0/8
421,0.0,0/7
113,0.0,0/1
579,0.0,0/1
20,0.027777777777777776,6/216
324,0.0,0/1
311,0.0,0/5
449,0.0,0/6
265,0.0,0/6
77,0.0,0/1
461,0.0,0/35
