mutant_id,pc_score,lengths
1,0.0125,1/80
2,0.012987012987012988,1/77
6,0.011904761904761904,1/84
7,0.0125,1/80
14,0.013333333333333334,1/75
18,0.013513513513513514,1/74
24,0.013513513513513514,1/74
26,0.013888888888888888,1/72
33,0.013513513513513514,1/74
46,0.013157894736842105,1/76
72,0.0136986301369863,1/73
74,0.0136986301369863,1/73
93,0.0,0/47
98,0.0,0/53
104,0.0,0/53
105,0.012987012987012988,1/77
110,0.0136986301369863,1/73
115,0.0,0/48
117,0.0,0/48
118,0.0,0/62
3,0.0,0/24
8,0.0,0/41
40,0.0,0/41
95,0.0,0/4
116,0.01639344262295082,1/61
94,0.0,0/12
97,0.0,0/16
27,0.0,0/1
28,0.0,0/7
32,0.0,0/1
42,0.0,0/9
43,0.0,0/9
100,0.0,0/4
102,0.0,0/4
45,0.16666666666666666,1/6
71,0.25,1/4
75,0.16666666666666666,1/6
83,0.16666666666666666,1/6
86,0.16666666666666666,1/6
88,0.16666666666666666,1/6
90,0.16666666666666666,1/6
91,0.16666666666666666,1/6
107,0.2,1/5
109,0.2,1/5
111,0.0,0/1
113,0.0,0/1
44,0.0,0/4
48,0.0,0/4
49,0.0,0/3
51,0.0,0/4
57,0.0,0/4
59,0.0,0/4
61,0.0,0/3
70,0.0,0/4
25,0.0,0/19
34,0.0,0/14
99,0.0,0/8
35,0.0,0/3
37,0.0,0/3
38,0.0,0/3
39,0.0,0/6
36,0.0,0/8
13,0.0,0/5
15,0.0,0/2
16,0.0,0/2
17,0.0,0/2
20,0.0,0/2
23,0.0,0/2
96,0.0,0/4
29,0.0,0/2
106,0.0,0/2
114,0.0,0/2
76,0.0,0/2
77,0.0,0/2
80,0.0,0/2
82,0.0,0/4
84,0.0,0/4
85,0.0,0/4
87,0.0,0/4
89,0.0,0/4
92,0.0,0/4
79,0.0,0/2
81,0.0,0/2
101,0.0,0/7
103,0.0,0/4
9,0.0,0/4
10,0.0,0/4
11,0.0,0/4
12,0.0,0/4
50,0.0,0/1
63,0.0,0/1
64,0.0,0/1
65,0.0,0/1
68,0.0,0/1
69,0.0,0/1
5,0.0,0/1
