mutant_id,pc_score,lengths
289,0.0,0/53
399,0.0,0/3
28,0.0,0/1
1392,0.0,0/433
392,0.0,0/34
129,0.0,0/183
270,0.0,0/88
528,0.0,0/107
1138,0.0,0/10
1115,0.0,0/2
1043,0.0,0/2
1217,0.0,0/4
540,0.0,0/5
436,0.0,0/44
982,0.0,0/3
1196,0.0,0/2
744,0.0,0/26
962,0.0,0/3
25,0.0,0/85
69,0.0,0/14
450,0.0,0/2
1190,0.0,0/2
994,0.0,0/3
801,0.0,0/73
309,0.0,0/11
1378,0.0,0/1
782,0.0,0/1
265,0.0,0/30
245,0.0,0/24
481,0.0,0/43
560,0.0,0/28
441,0.0,0/7
198,0.0,0/345
291,0.0,0/73
697,0.0,0/2
412,0.0,0/109
326,0.0,0/1
667,0.0,0/33
1050,0.0,0/1
80,0.0,0/2
209,0.0,0/3
1136,0.0,0/10
816,0.0,0/3
100,0.0,0/451
763,0.0,0/12
640,0.0,0/10
1261,0.0,0/1
796,0.0,0/48
757,0.0,0/230
931,0.0,0/3
226,0.0,0/248
115,0.0,0/115
51,0.0,0/2
27,0.0,0/1
458,0.0,0/7
1360,0.0,0/3
692,0.0,0/5
92,0.0,0/98
946,0.0,0/2
759,0.0,0/153
590,0.0,0/1
863,0.0,0/3
920,0.0,0/8
553,0.0,0/139
883,0.0,0/4
194,0.0,0/347
1086,0.0,0/513
90,0.0,0/218
501,0.0,0/3
780,0.0,0/2
1315,0.0,0/8
533,0.0,0/161
873,0.0,0/84
1089,0.0,0/513
156,0.0,0/182
742,0.0,0/2
541,0.0,0/1
375,0.0,0/1
444,0.0,0/2
424,0.0,0/14
288,0.0,0/53
1214,0.0,0/4
64,0.0,0/202
455,0.0,0/1
82,0.0,0/174
1338,0.0,0/7
558,0.0,0/4
523,0.0,0/28
248,0.0,0/30
1015,0.0,0/6
420,0.0,0/8
255,0.0,0/6
765,0.0,0/17
467,0.0,0/3
133,0.0,0/189
327,0.0,0/43
359,0.0,0/244
771,0.0,0/17
610,0.0,0/1
500,0.0,0/2
821,0.0,0/4
1383,0.0,0/1
302,0.0,0/1
138,0.0,0/190
1049,0.0,0/2
1147,0.0,0/10
1058,0.0,0/2
644,0.0,0/1
641,0.0,0/2
1258,0.0,0/1
391,0.0,0/51
958,0.0,0/5
246,0.0,0/34
495,0.0,0/102
902,0.0,0/8
1212,0.0,0/204
538,0.0,0/5
410,0.0,0/83
797,0.0,0/28
379,0.0,0/3
1083,0.0,0/457
114,0.0,0/115
889,0.0,0/3
728,0.0,0/1
385,0.0,0/1
374,0.0,0/1
493,0.0,0/1
1411,0.0,0/5
996,0.0,0/3
779,0.0,0/8
157,0.0,0/182
521,0.0,0/137
1367,0.0,0/1
549,0.0,0/166
120,0.0,0/1
242,0.0,0/1
397,0.0,0/51
1209,0.0,0/3
772,0.0,0/17
1019,0.0,0/11
186,0.0,0/2
152,0.0,0/1
139,0.0,0/197
596,0.0,0/1
942,0.0,0/1
1134,0.0,0/368
1090,0.0,0/383
1173,0.0,0/2
1414,0.0,0/3
1412,0.0,0/6
1144,0.0,0/86
193,0.0,0/347
866,0.0,0/3
956,0.0,0/36
1374,0.0,0/1
507,0.0,0/3
1272,0.0,0/3
