mutant_id,pc_score,lengths
5401,0.0,0/1
5891,0.0,0/3
1891,0.0,0/17
3140,0.0,0/1
4789,0.0,0/2
1270,0.0,0/5
610,0.0,0/11
2444,0.0,0/8
2187,0.0,0/2
544,0.0,0/1
880,0.0,0/3
679,0.0,0/18
3064,0.0,0/1
6491,0.0,0/3
3798,0.0,0/7
3041,0.0,0/1
5602,0.0,0/12
2348,0.0,0/4
944,0.0,0/10
1909,0.0,0/8
5892,0.0,0/3
5259,0.0,0/1
5451,0.0,0/2
216,0.0,0/81
3548,0.0,0/1
4853,0.0,0/3
5616,0.0,0/69
1305,0.0,0/3
4425,0.0,0/3
2051,0.0,0/4
5102,0.06666666666666667,1/15
2213,0.0,0/2
6623,0.0,0/2
2381,0.0,0/4
3449,0.0,0/20
261,1.0,1/1
407,0.0,0/1
6001,0.0,0/1
919,0.0,0/7
844,0.0,0/14
3015,0.0,0/5
258,0.0,0/17
2947,0.03333333333333333,1/30
3547,0.0,0/2
3405,0.0,0/2
4095,0.0,0/5
4131,0.0,0/4
926,0.0,0/23
3578,0.0,0/2
5170,0.0,0/3
464,0.0,0/1
3152,0.0,0/1
5832,0.0,0/1
4367,0.0,0/10
5023,0.03333333333333333,1/30
217,0.0,0/4
887,0.0,0/7
1208,0.03225806451612903,1/31
5657,0.0,0/5
3611,0.0,0/1
3906,0.14285714285714285,1/7
593,0.0,0/45
2913,0.0,0/3
722,0.0,0/11
2269,0.0,0/1
3647,0.0,0/8
1100,0.0,0/1
6148,0.0,0/7
4402,0.043478260869565216,1/23
3852,0.0,0/18
5061,0.0,0/2
1353,0.0,0/1
895,0.0,0/9
359,0.0,0/1
5087,0.0,0/1
3863,0.0,0/17
2395,0.0,0/1
6341,0.0,0/3
1024,0.0,0/3
5515,0.0,0/1
5622,0.0,0/15
3956,0.0,0/11
5130,0.0,0/14
6592,0.0,0/2
4910,0.0,0/1
6294,0.0,0/1
4211,0.0,0/1
1621,0.0,0/10
6544,0.0,0/2
5372,0.0,0/1
5262,0.0,0/1
3435,0.0,0/10
603,0.008620689655172414,1/116
5119,0.0,0/12
3513,0.0,0/14
6356,0.0,0/3
233,0.022222222222222223,1/45
392,0.0,0/1
1013,0.0,0/2
5137,0.0,0/14
527,0.0,0/1
3495,0.0,0/15
4391,0.043478260869565216,1/23
4132,0.0,0/4
2742,0.0,0/1
1886,0.0,0/2
383,0.0,0/1
278,0.0,0/1
6551,0.0,0/1
6608,0.0,0/1
2409,0.0,0/2
6504,0.0,0/2
3538,0.0,0/10
2445,0.0,0/8
3561,0.0,0/1
6061,0.0,0/1
1402,0.0,0/1
1970,0.0,0/3
4932,0.0,0/1
2097,0.0,0/1
6160,0.0,0/2
4682,0.0,0/1
1590,0.0,0/2
4640,0.0,0/1
1534,0.0,0/9
3512,0.0,0/4
2976,0.0,0/8
6593,0.0,0/1
3779,0.0,0/3
6576,0.0,0/4
5505,0.0,0/9
5031,0.0,0/2
770,0.0,0/4
3537,0.0,0/2
3667,0.0,0/4
4778,0.023809523809523808,1/42
1331,0.0,0/1
611,0.0,0/9
1212,0.0,0/3
4869,0.0,0/3
1508,0.05263157894736842,1/19
6184,0.0,0/2
2055,0.0,0/3
2897,0.0,0/3
4907,0.0,0/1
2793,0.0,0/1
2770,0.0,0/1
4422,0.0,0/3
2717,0.0,0/1
934,0.0,0/16
1608,0.0,0/2
6212,0.0,0/2
1395,0.0,0/2
4058,0.0,0/1
6173,0.0,0/2
6672,0.0,0/1
6358,0.0,0/3
5496,0.0,0/1
3864,0.0,0/16
5299,0.0,0/1
3692,0.0,0/4
2865,0.0,0/1
933,0.0,0/2
5877,0.0,0/3
2647,0.0,0/3
554,0.0,0/1
4903,0.0,0/1
4407,0.0,0/1
1544,0.0,0/3
4222,0.0,0/2
6202,0.0,0/2
2255,0.0,0/1
1141,0.0,0/2
360,0.0,0/1
5523,0.0,0/1
349,0.0,0/1
2212,0.0,0/2
3432,0.0,0/7
736,0.0,0/9
1154,0.0,0/1
534,0.0,0/6
5321,0.0,0/1
3656,0.0,0/3
1115,0.0,0/1
5475,0.0,0/1
5703,0.04,1/25
6128,0.0,0/7
2791,0.0,0/1
3475,0.0,0/10
5265,0.0,0/1
291,0.0,0/1
353,0.0,0/1
4762,0.03333333333333333,1/30
