mutant_id,pc_score,lengths
6,0.014925373134328358,1/67
35,0.02127659574468085,1/47
38,0.0,0/3
41,0.0,0/17
43,0.0,0/50
64,0.0,0/44
67,0.0,0/46
1,0.0,0/5
8,0.0,0/12
26,0.0,0/11
28,0.0,0/12
33,0.0,0/12
37,0.0,0/11
39,0.0,0/12
46,0.0,0/5
73,0.0,0/11
74,0.0,0/18
77,0.0,0/12
78,0.0,0/11
80,0.0,0/11
81,0.0,0/9
88,0.0,0/13
92,0.0,0/13
95,0.0,0/7
96,0.0,0/7
97,0.0,0/7
98,0.0,0/7
99,0.0,0/7
100,0.0,0/7
101,0.0,0/13
29,0.0,0/33
9,0.0,0/32
10,0.0,0/32
13,0.0,0/32
24,0.0,0/17
76,0.0,0/2
94,0.0,0/4
51,0.0,0/3
63,0.0,0/4
79,0.0,0/3
102,0.0,0/1
104,0.0,0/1
44,0.3333333333333333,1/3
45,0.3333333333333333,1/3
47,0.25,1/4
65,1.0,1/1
68,1.0,1/1
70,1.0,1/1
71,1.0,1/1
72,1.0,1/1
40,0.0,0/2
42,0.0,0/3
60,0.0,0/2
61,0.0,0/2
82,0.0,0/1
83,0.0,0/1
84,0.0,0/1
85,0.0,0/1
86,0.0,0/1
87,0.0,0/1
90,0.0,0/1
93,0.0,0/1
3,0.0,0/3
5,0.0,0/3
48,0.0,0/1
49,0.0,0/1
52,0.0,0/1
36,0.0,0/1
7,0.0,0/2
25,0.0,0/1
27,0.0,0/1
2,0.0,0/1
103,0.0,0/2
105,0.0,0/2
11,0.0,0/1
15,0.0,0/1
16,0.0,0/1
17,0.0,0/1
18,0.0,0/1
19,0.0,0/1
20,0.0,0/1
21,0.0,0/1
22,0.0,0/1
23,0.0,0/1
